id,text_pantun,baris_sampiran,baris_isi,skema_rima,suku_kata_baris_1,suku_kata_baris_2,suku_kata_baris_3,suku_kata_baris_4,jumlah_kata_baris_1,jumlah_kata_baris_2,jumlah_kata_baris_3,jumlah_kata_baris_4
3084,langit malam sunyi dan luas\nangin dingin menyentuh pelan\nalam mengajarkan arti ikhlas\nmelepas beban dalam keheningan,langit malam sunyi dan luas\nangin dingin menyentuh pelan,alam mengajarkan arti ikhlas\nmelepas beban dalam keheningan,a-b-a-b,9,9,10,11,5,4,4,4
3085,langit membentang berwarna biru\nlangit dan laut tak akan bertemu\nhormati olehmu seorang guru\nmereka jadi sumber segala ilmu,langit membentang berwarna biru\nlangit dan laut tak akan bertemu,hormati olehmu seorang guru\nmereka jadi sumber segala ilmu,a-a-a-a,10,11,11,12,4,6,4,5
3086,Langit membentang biru beradu\nBintang bertabur bagai permata\nJika sabar menjadi padu\nTerkalah badai terlerai duka,Langit membentang biru beradu\nBintang bertabur bagai permata,Jika sabar menjadi padu\nTerkalah badai terlerai duka,a-b-a-b,10,10,9,10,4,4,4,4
3087,langit membiru di siang hari\nmenjadi jingga di saat petang\nbegitu senang di ini hati\nkarena aku diberi barang,langit membiru di siang hari\nmenjadi jingga di saat petang,begitu senang di ini hati\nkarena aku diberi barang,a-b-a-b,10,10,10,10,5,5,5,4
3088,Langit membiru luas terbentang\nPelangi indah selepas hujan\nJika setia tidak terbuang\nKasih bersemi sepanjang zaman,Langit membiru luas terbentang\nPelangi indah selepas hujan,Jika setia tidak terbuang\nKasih bersemi sepanjang zaman,a-b-a-b,10,10,10,10,4,4,4,4
3089,langit mendung diatas lautan\nlebat hujannya tiada terbendung\ngadis berkerudung cantik menawan\nkedip matanya rontokan bulu hidung,langit mendung diatas lautan\nlebat hujannya tiada terbendung,gadis berkerudung cantik menawan\nkedip matanya rontokan bulu hidung,a-b-a-b,9,11,11,12,4,4,4,5
3090,langit merah ketika senja\nsaat siang berwarna biru\nrokok itu penyakit nyata\nrusakkan jantung dan paruparu,langit merah ketika senja\nsaat siang berwarna biru,rokok itu penyakit nyata\nrusakkan jantung dan paruparu,a-b-a-b,9,9,9,10,4,4,4,4
3091,langit selalu berwarna biru\nberubah gelap saat malam tiba\nsejak kecil carilah banyak ilmu\nsebagai bekal di masa dewasa,langit selalu berwarna biru\nberubah gelap saat malam tiba,sejak kecil carilah banyak ilmu\nsebagai bekal di masa dewasa,a-b-a-b,10,11,11,11,4,5,5,5
3092,langit senja berwarna jingga\nangin lembut membawa tenang\ncintaku tumbuh tanpa drama\nnamun dalam dan tak hilang,langit senja berwarna jingga\nangin lembut membawa tenang,cintaku tumbuh tanpa drama\nnamun dalam dan tak hilang,a-b-a-b,9,9,9,8,4,4,4,5
3093,langit senja berwarna merah\nmenandakan malam akan tiba\nhari ini hari jumat yang indah\nayo perbanyak mencari pahala,langit senja berwarna merah\nmenandakan malam akan tiba,hari ini hari jumat yang indah\nayo perbanyak mencari pahala,a-b-a-b,9,10,11,11,4,4,6,4
3094,Langit senja berwarna saga\nBurung kembali ke sarang tua\nJika hidup berpaut agama\nLangkah terselamat dari celaka,Langit senja berwarna saga\nBurung kembali ke sarang tua,Jika hidup berpaut agama\nLangkah terselamat dari celaka,a-a-a-a,9,10,10,11,4,5,4,4
3095,Langit senja memerah saga\nBintang mula bertabur sinar\nJika benar kasih di dada\nMengapa hati sering berdebar,Langit senja memerah saga\nBintang mula bertabur sinar,Jika benar kasih di dada\nMengapa hati sering berdebar,a-b-a-b,9,9,9,10,4,4,5,4
3096,Langit senja memerah saga\nBurung pulang ke sarang lama\nJika kasih bersemi di dada\nTakkan terpisah oleh sengketa,Langit senja memerah saga\nBurung pulang ke sarang lama,Jika kasih bersemi di dada\nTakkan terpisah oleh sengketa,a-a-a-a,9,9,10,10,4,5,5,4
3097,langit senja merah merona\nmerah di tepi bagaikan bara\npacaran itu pintunya zina\nmendapat adzab tak terkira,langit senja merah merona\nmerah di tepi bagaikan bara,pacaran itu pintunya zina\nmendapat adzab tak terkira,a-a-a-a,9,10,10,9,4,5,4,4
3098,langit sore bersemburat merah\nelok senja menepis lelah\nbelajar giat tak kenal menyerah\nsupaya kelak tidak gampang kalah,langit sore bersemburat merah\nelok senja menepis lelah,belajar giat tak kenal menyerah\nsupaya kelak tidak gampang kalah,a-a-a-a,10,9,11,11,4,4,5,5
3099,Langit tembaga menjelang malam\nBintang bersinar bagai permata\nJika sabar terpatri dalam\nLuruhlah duka sirna sengsara,Langit tembaga menjelang malam\nBintang bersinar bagai permata,Jika sabar terpatri dalam\nLuruhlah duka sirna sengsara,a-b-a-b,10,10,9,10,4,4,4,4
3100,Langit tembaga menjelang senja\nBurung kembali ke sarang lama\nJika ikhlas memimpin kerja\nBerkat menyusul bersama nama,Langit tembaga menjelang senja\nBurung kembali ke sarang lama,Jika ikhlas memimpin kerja\nBerkat menyusul bersama nama,a-a-a-a,10,10,9,10,4,5,4,4
3101,Langit tembaga menjelang senja\nBurung pulang ke sarang lama\nJika kasih bersemi mesra\nRetak pun dapat dirapat semula,Langit tembaga menjelang senja\nBurung pulang ke sarang lama,Jika kasih bersemi mesra\nRetak pun dapat dirapat semula,a-a-a-a,10,9,9,11,4,5,4,5
3102,Langsung pahit tumbuh di taman\nAngsana pula tumbuh di kota\nLangit terbuka tiada sempadan\nApa kesannya pada negara,Langsung pahit tumbuh di taman\nAngsana pula tumbuh di kota,Langit terbuka tiada sempadan\nApa kesannya pada negara,a-b-a-b,9,10,11,10,5,5,4,4
3103,lari aku menuju karang\nkaki luka alirkan darah\nkecil memang diriku sekarang\ntapi besar niatku sekolah,lari aku menuju karang\nkaki luka alirkan darah,kecil memang diriku sekarang\ntapi besar niatku sekolah,a-b-a-b,9,9,10,10,4,4,4,4
3104,lari cepat burung puyuh\ntelur tertinggal tak terbawa\nlisan jangan suka mengeluh\nlebih baik banyak berdoa,lari cepat burung puyuh\ntelur tertinggal tak terbawa,lisan jangan suka mengeluh\nlebih baik banyak berdoa,a-b-a-b,8,9,9,9,4,4,4,4
3105,lari cepat si gundala\ncoba kejar laju kereta\nmemang banyak sangat kendala\nsaat kamu gapai citacita,lari cepat si gundala\ncoba kejar laju kereta,memang banyak sangat kendala\nsaat kamu gapai citacita,a-a-a-a,8,9,9,10,4,4,4,4
3106,lari pagi dengan sepatu\npulangnya badan penuh keringat\npergi liburan di hari rabu\nsama utang sendiri tidak ingat,lari pagi dengan sepatu\npulangnya badan penuh keringat,pergi liburan di hari rabu\nsama utang sendiri tidak ingat,a-b-a-b,9,10,10,11,4,4,5,5
3107,lauk makan dengan cuka\njalanjalan ke pulau bangka\nsedikit sombong tidak disuka\nkan dimasukan ke neraka,lauk makan dengan cuka\njalanjalan ke pulau bangka,sedikit sombong tidak disuka\nkan dimasukan ke neraka,a-a-a-a,8,9,10,9,4,4,4,4
3108,laut dalam berwarna biru\ndidalamnya banyak ikan hiu\naku mengharap belas kasihmu\nsemoga tercurah maaf untukku,laut dalam berwarna biru\ndidalamnya banyak ikan hiu,aku mengharap belas kasihmu\nsemoga tercurah maaf untukku,a-a-a-a,9,10,10,11,4,4,4,4
3109,laut habitat bagi para satwa\ngelombang tinggi ikan tetap berenang\nbila siang tiba aku tidak suka\nlonceng berbunyi tanda harus pulang,laut habitat bagi para satwa\ngelombang tinggi ikan tetap berenang,bila siang tiba aku tidak suka\nlonceng berbunyi tanda harus pulang,a-b-a-b,11,12,12,11,5,5,6,5
3110,Laut luas berombak tenang\nKapal kecil tetap berlayar\nJika hidup mahu gemilang\nBerani tempuh cabaran besar,Laut luas berombak tenang\nKapal kecil tetap berlayar,Jika hidup mahu gemilang\nBerani tempuh cabaran besar,a-b-a-b,9,9,9,10,4,4,4,4
3111,Laut luas tampak membiru\nKapal besar tetap berlayar\nJika hidup ingin maju\nBerani tempuh cabaran besar,Laut luas tampak membiru\nKapal besar tetap berlayar,Jika hidup ingin maju\nBerani tempuh cabaran besar,a-b-a-b,9,9,8,10,4,4,4,4
3112,laut luas tempat berenang\nhutan hijau tempat si rusa\nbermain layangan hatiku senang\nbersama tiupan angin desa,laut luas tempat berenang\nhutan hijau tempat si rusa,bermain layangan hatiku senang\nbersama tiupan angin desa,a-b-a-b,9,9,11,10,4,5,4,4
3113,lautan luas warnanya biru\nada ikan cumi dan gurita\nhormatilah ibu bapak guru\nkarena mereka sangatlah berjasa,lautan luas warnanya biru\nada ikan cumi dan gurita,hormatilah ibu bapak guru\nkarena mereka sangatlah berjasa,a-b-a-b,9,10,10,12,4,5,4,4
3114,layangan putus nyangkut di paku\npakunya nempel di jemuran baju\ncintamu tulus hanya untukku\ntapi sayang mama ku nggak setuju,layangan putus nyangkut di paku\npakunya nempel di jemuran baju,cintamu tulus hanya untukku\ntapi sayang mama ku nggak setuju,a-a-a-a,10,11,10,11,5,5,4,6
3115,Layar putih terkembang angin\nKapal dagang menuju Melaka\nJika hidup mahu terjamin\nBerpegang teguh pada pusaka,Layar putih terkembang angin\nKapal dagang menuju Melaka,Jika hidup mahu terjamin\nBerpegang teguh pada pusaka,a-b-a-b,9,10,9,10,4,4,4,4
3116,Layar putih terkembang angin\nKapal kecil menuju seberang\nJika hati mahu yakin\nTerus melangkah jangan bimbang,Layar putih terkembang angin\nKapal kecil menuju seberang,Jika hati mahu yakin\nTerus melangkah jangan bimbang,a-b-a-b,9,10,8,9,4,4,4,4
3117,Layar robek dijahit kembali\nDengan benang warna perak\nJika silap datang menghampiri\nSegera insaf janganlah retak,Layar robek dijahit kembali\nDengan benang warna perak,Jika silap datang menghampiri\nSegera insaf janganlah retak,a-b-a-b,10,8,10,10,4,4,4,4
3118,lebah tidak bersarang lagi\nhabis pulang ke gunung ledang\nsembah tidak dipanjangkan lagi\nperut lapar hari dah petang,lebah tidak bersarang lagi\nhabis pulang ke gunung ledang,sembah tidak dipanjangkan lagi\nperut lapar hari dah petang,a-b-a-b,9,9,10,9,4,5,4,5
3119,lebar batu rumah pusaka\nparang berkarat putih terasah\nbersabar itu lebih utama\ntiada guna berkeluh kesah,lebar batu rumah pusaka\nparang berkarat putih terasah,bersabar itu lebih utama\ntiada guna berkeluh kesah,a-b-a-b,9,10,10,10,4,4,4,4
3120,lebar sekali daun talas\nuntuk menaikkan daun talam\nmakanya jangan suka malas\nsikat gigi pagi dan malam,lebar sekali daun talas\nuntuk menaikkan daun talam,makanya jangan suka malas\nsikat gigi pagi dan malam,a-b-a-b,9,9,9,9,4,4,4,5
3121,lebaran banyak datang tamu\nsiapkan ketupat dan kue bawang\nhappy wednesday untuk kamu\nyang aku cintai dari pacar orang,lebaran banyak datang tamu\nsiapkan ketupat dan kue bawang,happy wednesday untuk kamu\nyang aku cintai dari pacar orang,a-b-a-b,9,11,8,11,4,5,4,6
3122,lebat daun bunga tanjung\nberbau harum bunga cempaka\nadat dijaga pusaka dijunjung\nbaru terpelihara adat pesaka,lebat daun bunga tanjung\nberbau harum bunga cempaka,adat dijaga pusaka dijunjung\nbaru terpelihara adat pesaka,a-b-a-b,8,9,11,12,4,4,4,4
3123,lebat daun kayu cendana\nbatang patah ditimpa kwini\nlewat pantun daku bertanya\nburung apakah namanya ini,lebat daun kayu cendana\nbatang patah ditimpa kwini,lewat pantun daku bertanya\nburung apakah namanya ini,a-b-a-b,9,9,9,10,4,4,4,4
3124,lebat daunnya tempat berlindung\ntempat berlindung tiap hari\nlebih lebih bunda mengandung\nsembilan bulan sepuluh hari,lebat daunnya tempat berlindung\ntempat berlindung tiap hari,lebih lebih bunda mengandung\nsembilan bulan sepuluh hari,a-b-a-b,9,9,9,10,4,4,4,4
3125,lebat kemiri pohonnya rendah\ndahan terikat tali perkasa\nsepuluh jari kami menadah\nmohon berkat yang maha esa,lebat kemiri pohonnya rendah\ndahan terikat tali perkasa,sepuluh jari kami menadah\nmohon berkat yang maha esa,a-b-a-b,10,10,10,9,4,4,4,5
3126,lebat sangat kebun bambu\njamu pahit tak tertelan\nsiapa beribadah tanpa ilmu\ntentu tersesat tak tau jalan,lebat sangat kebun bambu\njamu pahit tak tertelan,siapa beribadah tanpa ilmu\ntentu tersesat tak tau jalan,a-b-a-b,8,8,11,9,4,4,4,5
3127,lekas bersihin semua sampah\nsebentar lagi datang tamu\naku pengen banget menikah\ntapi menikahnya sama kamu,lekas bersihin semua sampah\nsebentar lagi datang tamu,aku pengen banget menikah\ntapi menikahnya sama kamu,a-b-a-b,10,9,9,10,4,4,4,4
3128,lem kertas jadikan perekat\nuntuk menyatukan kertas layangan\nbulatkan tekat pupuk semangat\nbelajar sungguh di perkuliahan,lem kertas jadikan perekat\nuntuk menyatukan kertas layangan,bulatkan tekat pupuk semangat\nbelajar sungguh di perkuliahan,a-b-a-b,9,11,10,11,4,4,4,4
3129,lembah hijau dataran rendah\nbanyak terdapat batu permata\ningin kulihat senyum indah\ndari bibirmu wahai jelita,lembah hijau dataran rendah\nbanyak terdapat batu permata,ingin kulihat senyum indah\ndari bibirmu wahai jelita,a-b-a-b,9,10,9,10,4,4,4,4
3130,lembah hijau tempat menggembala\njalan berduri kakipun luka\njaga lisan jangan mencela\nagar tidak masuk neraka,lembah hijau tempat menggembala\njalan berduri kakipun luka,jaga lisan jangan mencela\nagar tidak masuk neraka,a-a-a-a,10,10,9,9,4,4,4,4
3131,lembayung di antara semak\njatuh melayang ke dalam paya\nwalau ilmu setinggi tegak\ntidak sembahyang apa gunanya,lembayung di antara semak\njatuh melayang ke dalam paya,walau ilmu setinggi tegak\ntidak sembahyang apa gunanya,a-b-a-b,9,10,9,10,4,5,4,4
3132,lempar mangga dengan batu\ndijual dengan harga seribu\natas segala pengorbanan darimu\noh ibu maafkan segala salahku,lempar mangga dengan batu\ndijual dengan harga seribu,atas segala pengorbanan darimu\noh ibu maafkan segala salahku,a-a-a-a,8,10,12,12,4,4,4,5
3133,lempar mangga dengan batu\njatuh ke atap rumah pak rahman\nkaulah kebutuhan besar hidupku\nsetelah nasi dan pakaian,lempar mangga dengan batu\njatuh ke atap rumah pak rahman,kaulah kebutuhan besar hidupku\nsetelah nasi dan pakaian,a-b-a-b,8,10,11,9,4,6,4,4
3134,lengus sapi dalam rerumputan\ndijerat tali tembus kehidung\nilmu yang baik karena panutan\ntiada tersesat karena terlindung,lengus sapi dalam rerumputan\ndijerat tali tembus kehidung,ilmu yang baik karena panutan\ntiada tersesat karena terlindung,a-b-a-b,10,10,11,12,4,4,5,4
3135,Lepas di jemur baju dilipat\nRapi disimpan bersama piama\nJangan pernah tinggalkan sholat\nKarena sholat tiang agama,Lepas di jemur baju dilipat\nRapi disimpan bersama piama,Jangan pernah tinggalkan sholat\nKarena sholat tiang agama,a-b-a-b,10,11,9,10,5,4,4,4
3136,lepaskan ayam dari kandang\nagar mencari makan sendiri\nsemoga panjang umur buatmu sayang\nsemoga cinta kita makin bersemi,lepaskan ayam dari kandang\nagar mencari makan sendiri,semoga panjang umur buatmu sayang\nsemoga cinta kita makin bersemi,a-b-a-b,9,10,12,12,4,4,5,5
3137,letak bunga di atas dulang\nsisipkan daun hiasan tepinya\nbanyak berdoa selepas sembahyang\nmohon diampuni dosa di dunia,letak bunga di atas dulang\nsisipkan daun hiasan tepinya,banyak berdoa selepas sembahyang\nmohon diampuni dosa di dunia,a-b-a-b,9,11,11,12,5,4,4,5
3138,Letakkan batu di bawah kelapa\nKelapa Jawa dipetik opa\nLima waktu jangan dilupa\nAgar jiwa tak lagi hampa,Letakkan batu di bawah kelapa\nKelapa Jawa dipetik opa,Lima waktu jangan dilupa\nAgar jiwa tak lagi hampa,a-a-a-a,11,10,9,9,5,4,4,5
3139,letakkan bumbu di piring coklat\nsantan ditimbun di atas rantang\nmasakan ibu memang paling nikmat\nikan asin pun terasa rendang,letakkan bumbu di piring coklat\nsantan ditimbun di atas rantang,masakan ibu memang paling nikmat\nikan asin pun terasa rendang,a-b-a-b,10,10,11,10,5,5,5,5
3140,libur empat belas hari\nvirus corona biar tertekan\nlebih baik aku sendiri\ndaripada nikung pacar teman,libur empat belas hari\nvirus corona biar tertekan,lebih baik aku sendiri\ndaripada nikung pacar teman,a-b-a-b,8,10,9,10,4,4,4,4
3141,liburan bersama ke bukittinggi\nmobil berhenti kena jalan bolong\nayo ramairamai sikat gigi\nagar tidak jadi kakek ompong,liburan bersama ke bukittinggi\nmobil berhenti kena jalan bolong,ayo ramairamai sikat gigi\nagar tidak jadi kakek ompong,a-b-a-b,11,11,10,10,4,5,4,5
3142,liburan ke rumah bude\ndi sana merawat sapi\nberangkat pagi pulang sore\nrutin bekerja setiap hari,liburan ke rumah bude\ndi sana merawat sapi,berangkat pagi pulang sore\nrutin bekerja setiap hari,a-b-a-b,8,8,9,10,4,4,4,4
3143,liburan sekolah naik pesawat\nnaik pesawat ke surabaya\nwisuda itu momen yang hebat\njangan sampai tuk dilupa,liburan sekolah naik pesawat\nnaik pesawat ke surabaya,wisuda itu momen yang hebat\njangan sampai tuk dilupa,a-b-a-b,11,10,10,8,4,4,5,4
3144,liburan seru di kota binjai\ntak ingin pulang terburuburu\njika diri jadi pandai\nsenantiasa hormatlah pada guru,liburan seru di kota binjai\ntak ingin pulang terburuburu,jika diri jadi pandai\nsenantiasa hormatlah pada guru,a-b-a-b,10,10,8,12,5,4,4,4
3145,lidi daun kelapa jadikan sapu\nbatangnya jadikan jembatan ke hulu\nsungguh besar jasamu guru\ndengan rela mencurahkan ilmu,lidi daun kelapa jadikan sapu\nbatangnya jadikan jembatan ke hulu,sungguh besar jasamu guru\ndengan rela mencurahkan ilmu,a-a-a-a,12,12,9,10,5,5,4,4
3146,lihat adik berwajah muram\nbaru jatuh dari sepeda\nberbentuk kotak berwarna hitam\nbisa melihat apa saja,lihat adik berwajah muram\nbaru jatuh dari sepeda,berbentuk kotak berwarna hitam\nbisa melihat apa saja,a-b-a-b,9,9,10,9,4,4,4,4
3147,lihat bibi jualan jamu\nterserat rasa ingin membeli\nketika kecil carilah ilmu\njangan lupa pula untuk mengaji,lihat bibi jualan jamu\nterserat rasa ingin membeli,ketika kecil carilah ilmu\njangan lupa pula untuk mengaji,a-b-a-b,9,10,10,11,4,4,4,5
3148,lihat indah bunga setanggi\nsetanggi dari arah utara\njika dunia puncak tertinggi\npasti sengsara jiwa dan raga,lihat indah bunga setanggi\nsetanggi dari arah utara,jika dunia puncak tertinggi\npasti sengsara jiwa dan raga,a-b-a-b,9,10,10,10,4,4,4,5
3149,Lihat kapal berbaris rapat\nTiba di Jawa mengangkut alpokat\nMari beramal selagi sempat\nSebelum jiwa dijemput malaikat,Lihat kapal berbaris rapat\nTiba di Jawa mengangkut alpokat,Mari beramal selagi sempat\nSebelum jiwa dijemput malaikat,a-a-a-a,9,11,10,11,4,5,4,4
3150,lihat kodok lompat di kolam\nternyata sang kodok titip salam\nmencintai seseorang dalam diam\ncinta mekar di hati paling dalam,lihat kodok lompat di kolam\nternyata sang kodok titip salam,mencintai seseorang dalam diam\ncinta mekar di hati paling dalam,a-a-a-a,9,10,11,11,5,5,4,6
3151,lihat kolam jatuh permata\ncincin emas juga terbawa\nselamat malam duhai cinta\nsebelum tidur marilah berdoa,lihat kolam jatuh permata\ncincin emas juga terbawa,selamat malam duhai cinta\nsebelum tidur marilah berdoa,a-a-a-a,9,9,9,11,4,4,4,4
3152,lihat pagi sudah terang\nangin meniup pohon ilalang\nbagaimana hati tak girang\nmelihat ayah sudah pulang,lihat pagi sudah terang\nangin meniup pohon ilalang,bagaimana hati tak girang\nmelihat ayah sudah pulang,a-a-a-a,8,10,9,9,4,4,4,4
3153,lihat pemandangan dari jembatan\npakai kemeja terlihat gagah\ningat kawan jaga persahabatan\nkarena sahabat sangatlah indah,lihat pemandangan dari jembatan\npakai kemeja terlihat gagah,ingat kawan jaga persahabatan\nkarena sahabat sangatlah indah,a-b-a-b,11,10,11,11,4,4,4,4
3154,lilin habis cahaya redup\ngelapnya malam menjadi teman\nseberat apapun masalah hidup\ndengan teman semua jadi ringan,lilin habis cahaya redup\ngelapnya malam menjadi teman,seberat apapun masalah hidup\ndengan teman semua jadi ringan,a-b-a-b,9,10,11,11,4,4,4,5
3155,Lilin kecil menyala malam\nCahayanya redup namun pasti\nJika usaha jangan tenggelam\nWalau kecil tetap bererti,Lilin kecil menyala malam\nCahayanya redup namun pasti,Jika usaha jangan tenggelam\nWalau kecil tetap bererti,a-b-a-b,9,10,10,9,4,4,4,4
3156,lima anak kucing mengeong\nmereka bingung mencari induknya\nmencari ilmu tak boleh sombong\nbanyak yang lebih pandai di dunia,lima anak kucing mengeong\nmereka bingung mencari induknya,mencari ilmu tak boleh sombong\nbanyak yang lebih pandai di dunia,a-b-a-b,9,11,10,11,4,4,5,6
3157,lima enam tujuh delapan\nrajin belajar cepat maju\nbila dapat maju ke depan\nterima kasih banyak cikgu,lima enam tujuh delapan\nrajin belajar cepat maju,bila dapat maju ke depan\nterima kasih banyak cikgu,a-b-a-b,9,9,9,9,4,4,5,4
