id;text_pantun;kategori AI;Kategori Pakar
4381;padi digiling menjadi beras\ndari desa menuju kota\nsiapa malas bekerja keras\nkan kerja di waktu tua;Pantun Nasihat;Pantun Nasihat
4382;padi diolah menjadi beras\nuntuk dimasak di sore hari\nselamat menjalankan aktivitas\ndi hari sabtu yang cerah ini;Pantun Nasihat;Pantun Nasihat
4383;padi kuning siap dituai\nanak kecil bermain layangan\npekerjaan rumah sudah selesai\nsaatnya tidur istirahatkan badan;Pantun Nasihat;Pantun Nasihat
4385;Padi menguning di tengah bendang\nAngin sepoi menyapa pagi\nJika hidup hendak gemilang\nRajin usaha setiap hari;Pantun Nasihat;Pantun Nasihat
4386;padi menguning di tengah sawah\nlaksana emas indah warnanya\nkita dibimbing di waktu sekolah\nilmu yang luas besar gunanya;Pantun Nasihat;Pantun Nasihat
4387;padi menguning saatnya dituai\npak mamat yang punya sawah\njika ingin hidup damai\njangan lupa kerjakan ibadah;Pantun Nasihat;Pantun Agama
4389;padi merunduk tanda berisi\nberilmu karena sekolah\njangan terpaku di depan televisi\nambil buku dan pelajarilah;Pantun Nasihat;Pantun Nasihat
4390;padi muda jangan dilurut\nkalau dilurut patah batangnya\nhati muda jangan diturut\nkalau diturut susah datangnya;Pantun Nasihat;Pantun Nasihat
4391;padi muda jangan dilurut\nkalau dilurut pecah batang\nhati muda jangan diturut\nkalau diturut salah datang;Pantun Nasihat;Pantun Nasihat
4392;padi sawah lebat menguning\nmarilah menuai beramairamai\nselagi sekolah kita dibimbing\nmenuntut ilmu agar pandai;Pantun Nasihat;Pantun Nasihat
4393;padi segemal kepuk di hulu\nsirih di hilir merekap junjungan\nkepalang duduk menuntut ilmu\npasir sebutir jadikan intan;Pantun Nasihat;Pantun Nasihat
4395;pagar rumah ditanam cempaka\nbunga mawar indah rupanya\nmeski jarak memisahkan kita\nkenangan manis takkan terlupa;Pantun Nasihat;Pantun Nasihat
4396;Pagar taman harus dikawat\nKawat berduri yang tahan karat\nOrang beriman hidupnya kuat\nTabah hadapi ujian berat;Pantun Nasihat;Pantun Nasihat
4397;pagi - pagi minum jamu\njamu pahit rasa rempah\nkatanya mau jadi guru\neh lihat tikus malah pasrah;Pantun Nasihat;Pantun Hiburan
4398;Pagi bening menyapa desa\nAsap nipis naik perlahan\nJika berniat luruskan asa\nLangkah kecil pun sampai tujuan;Pantun Nasihat;Pantun Nasihat
4400;Pagi cerah burung bernyanyi\nDaun hijau menari pelan\nJika ingin hidup berarti\nSayangi sesama insan;Pantun Nasihat;Pantun Nasihat
4401;Pagi cerah burung bernyanyi\nDaun hijau menari pelan\nJika ingin hidup berarti\nTebar kasih kepada insan;Pantun Nasihat;Pantun Nasihat
4402;Pagi cerah burung bernyanyi\nHinggap sebentar di dahan sena\nIlmu dicari sepanjang hari\nBekal hidup dunia akhiratnya;Pantun Nasihat;Pantun Nasihat
4403;Pagi cerah langit membiru\nAwan putih berarak pelan\nIlmu dan iman harus bersatu\nAgar hidup penuh tujuan;Pantun Nasihat;Pantun Agama
4404;Pagi cerah langit membiru\nAwan putih berarak pelan\nIlmu dicari jangan ragu\nAgar masa depan lebih mapan;Pantun Nasihat;Pantun Nasihat
4405;Pagi cerah langit membiru\nUdara segar terasa nyaman\nJika ilmu terus bertambah maju\nMasa depan jadi harapan;Pantun Nasihat;Pantun Nasihat
4406;Pagi cerah melihat awan\nAwan putih berarak perlahan\nJaga ukhuwah sesama teman\nAgar kuat persaudaraan;Pantun Nasihat;Pantun Nasihat
4407;Pagi cerah melihat awan\nAwan putih berarak perlahan\nJangan sia-siakan kesempatan\nKarena waktu tak menunggu kawan;Pantun Nasihat;Pantun Nasihat
4408;Pagi cerah melihat awan\nAwan putih berarak perlahan\nJika ingin jadi teladan\nBersikap jujur dan bertahan;Pantun Nasihat;Pantun Nasihat
4411;Pagi cerah melihat mentari\nMentari naik di ufuk timur\nJika ingin sukses nanti\nGunakan waktu dengan teratur;Pantun Nasihat;Pantun Nasihat
4412;Pagi cerah melihat mentari\nSinar hangat menyapa bumi\nSyukuri nikmat setiap hari\nAgar hidup penuh harmoni;Pantun Nasihat;Pantun Nasihat
4413;Pagi cerah melihat pelangi\nWarna indah di langit tinggi\nJika ingin hati berseri\nTebar manfaat setiap hari;Pantun Nasihat;Pantun Nasihat
4414;Pagi cerah melihat pelangi\nWarna indah menghias angkasa\nJika ingin hati berseri\nJangan suka berburuk sangka;Pantun Nasihat;Pantun Nasihat
4415;Pagi cerah melihat pelangi\nWarna indah tampak berseri\nKatanya bangun jam lima pagi\nJam sepuluh masih mimpi lagi;Pantun Nasihat;Pantun Hiburan
4416;Pagi cerah melihat taman\nBunga warna-warni bermekaran\nJangan sia-siakan kesempatan\nKarena waktu takkan kembali kawan;Pantun Nasihat;Pantun Nasihat
4417;Pagi cerah melihat taman\nBunga warna-warni bermekaran\nJika ingin banyak teman\nBersikap ramah penuh kesantunan;Pantun Nasihat;Pantun Nasihat
4418;Pagi cerah melihat taman\nBunga warna-warni bermekaran\nJika ingin jadi teladan\nBersikap baik dalam pergaulan;Pantun Nasihat;Pantun Nasihat
4419;Pagi cerah memanen bawang\nBawang merah disusun rapi\nJika ingin hidup gemilang\nTekun belajar setiap hari;Pantun Nasihat;Pantun Nasihat
4420;Pagi cerah memanen tebu\nTebu manis diperas sari\nJika ingin dihormati waktu\nGunakan hari sebaik diri;Pantun Nasihat;Pantun Nasihat
4421;Pagi cerah membawa cermin\nCermin bening tanpa noda\nJika ingin hati tak dingin\nTebarkan senyum pada sesama;Pantun Nasihat;Pantun Nasihat
4422;Pagi cerah membawa keranjang\nKeranjang rotan anyaman lama\nJika ingin hidup dikenang\nJadilah pribadi yang setia;Pantun Nasihat;Pantun Nasihat
4423;Pagi cerah membeli pena\nPena biru untuk menulis\nJika ingin hidup bermakna\nGunakan waktu dengan strategis;Pantun Nasihat;Pantun Nasihat
4427;Pagi cerah memetik jambu\nJambu ranum jatuh ke batu\nJika ingin jadi guru\nTingkatkan ilmu setiap waktu;Pantun Nasihat;Pantun Nasihat
4428;Pagi cerah memetik jeruk\nJeruk manis terasa segar\nJika ingin hati tak terpuruk\nBangkit pelan dan terus belajar;Pantun Nasihat;Pantun Nasihat
4429;Pagi cerah memetik kenanga\nKenanga harum disimpan lama\nJika ingin hidup bahagia\nRawat sabar dalam jiwa;Pantun Nasihat;Pantun Sukacita
4430;Pagi cerah memetik kenanga\nKenanga harum semerbak wangi\nJika ingin hidup mulia\nBerakhlak baik setiap hari;Pantun Nasihat;Pantun Nasihat
4431;Pagi cerah memetik kenanga\nKenanga wangi semerbak pagi\nJika ingin hidup mulia\nBerbuat baik setiap hari;Pantun Nasihat;Pantun Nasihat
4432;Pagi cerah memetik kenari\nDisimpan rapi di dalam peti\nJika ingin hidupmu berarti\nGunakan waktu sebaik mungkin nanti;Pantun Nasihat;Pantun Nasihat
4434;Pagi cerah memetik mawar\nHarumnya sampai ke halaman\nIlmu dicari dengan sabar\nSupaya hidup penuh harapan;Pantun Nasihat;Pantun Nasihat
4435;Pagi cerah memetik melati\nHarum semerbak wangi sekali\nJagalah selalu hati nurani\nAgar selamat hingga nanti;Pantun Nasihat;Pantun Nasihat
4439;Pagi cerah memetik melati\nHarum wangi semerbak suci\nTuntut ilmu sepenuh hati\nAgar derajat semakin tinggi;Pantun Nasihat;Pantun Nasihat
4440;Pagi cerah memetik nanas\nNanas kuning manis rasanya\nJika ingin hidup terasa puas\nCukupkan diri dan bersyukur saja;Pantun Nasihat;Pantun Nasihat
4441;Pagi cerah memetik pandan\nPandan wangi dibuat anyaman\nJika ingin hidup mapan\nKelola usaha dengan perhitungan;Pantun Nasihat;Pantun Nasihat
4443;Pagi cerah memetik pepaya\nPepaya manis dibelah dua\nJika hidup dijalani sederhana\nBahagia datang tanpa diminta;Pantun Nasihat;Pantun Nasihat
4444;Pagi cerah memetik rambai\nRambai kecil berwarna kuning\nJika ingin hidup damai\nHati bersih jangan berpaling;Pantun Nasihat;Pantun Nasihat
4446;Pagi cerah memetik rambutan\nRambutan merah jadi santapan\nBangun niat penuh keyakinan\nAgar kuat menghadapi ujian;Pantun Nasihat;Pantun Nasihat
4447;Pagi cerah memetik selada\nSelada segar dibuat lalap\nJika ingin hidup terjaga\nJaga diri dari sikap gelap;Pantun Nasihat;Pantun Nasihat
4448;Pagi cerah memetik tomat\nTomat merah disimpan peti\nJika ingin hidup selamat\nJaga lisan dan juga hati;Pantun Nasihat;Pantun Nasihat
4449;Pagi cerah memotong kayu\nKayu kering disusun rapi\nJika ingin hidup maju\nBekerja giat sepenuh hati;Pantun Nasihat;Pantun Nasihat
4450;Pagi cerah menimba air\nAir jernih di dalam tempayan\nJika ingin hati tak getir\nBelajar sabar dalam cobaan;Pantun Nasihat;Pantun Nasihat
4451;Pagi cerah menjemur kasur\nKasur empuk terkena cahaya\nJika ingin hidup makmur\nHemat rezeki dengan bijaksana;Pantun Nasihat;Pantun Nasihat
4452;Pagi cerah menjemur padi\nPadi kering siap digiling\nJika ingin dihormati\nBersikap sopan pada sekeliling;Pantun Nasihat;Pantun Nasihat
4453;Pagi cerah menjemur pakaian\nPakaian bersih harum baunya\nJika ingin raih keberhasilan\nDisiplin waktu setiap harinya;Pantun Nasihat;Pantun Nasihat
4456;Pagi cerah menyiram serai\nSerai wangi tumbuh merata\nJika ingin hidup damai\nJaga niat dalam berkata;Pantun Nasihat;Pantun Nasihat
4457;Pagi cerah minum susu\nSusu hangat tambah madu\nJika ingin jadi maju\nBelajar tekun sejak dulu;Pantun Nasihat;Pantun Nasihat
4458;Pagi cerah pergi berjalan\nMenyusuri jalan perkotaan\nJangan lupa tujuan kehidupan\nBukan hanya mencari kesenangan;Pantun Nasihat;Pantun Nasihat
4459;Pagi cerah tanpa awan\nAngin lembut menyentuh wajah\nSiapa kuat dalam tekanan\nAkan tumbuh jadi gagah;Pantun Nasihat;Pantun Nasihat
4460;Pagi dan petang mengutip nira\nSedap dimakan bersama santan\nRemaja wawasan harapan negara\nApakah prinsip yang diinginkan;Pantun Nasihat;Pantun Nasihat
4464;pagi hari berangkat sekolah\nberangkatnya bareng pacar\njika kita rajin makan buah\ntubuh akan menjadi bugar;Pantun Nasihat;Pantun Nasihat
4465;pagi hari berangkat sekolah\ncium dulu tangan orangtua\njangan menyerah jangan kalah\nsemangat kita selalu menyala;Pantun Nasihat;Pantun Nasihat
4466;pagi hari berangkat sekolah\nuntuk menuntut ilmu pengetahuan\nsma menjadi masa terindah\nbanyak teman ilmu dan kenangan;Pantun Nasihat;Pantun Nasihat
4468;pagi hari bersihkan kaca\nsusun kain dalam lemari\nkalau bapak banyak bicara\ntolong seimbangkan dengan aksi;Pantun Nasihat;Pantun Nasihat
4469;pagi hari datang kabut\nhanya di desa bukan di kota\njadilah wanita yang lembut\ntampak anggun dilihat mata;Pantun Nasihat;Pantun Nasihat
4470;pagi hari datang kabut\ntupai kecil pandai melompat\ndengarkan guru jangan ribut\nsupaya ilmu bisa didapat;Pantun Nasihat;Pantun Nasihat
4471;pagi hari ditemani sang surya\nhangat tubuh karena sinarnya\nbelajarlah setinggitingginya\nlalu pulang lah berdakwah sesama;Pantun Nasihat;Pantun Nasihat
4473;pagi hari hujannya deras\nsaat siang hujan berhenti\nsejak kecil suka kerja keras\nkelak nanti banyak rezeki;Pantun Nasihat;Pantun Nasihat
4474;pagi hari ke pasar baru\nperginya dengan menaiki bajai\nsungguh mulia jasamu guru\nmendidik kami menjadi pandai;Pantun Nasihat;Pantun Nasihat
4477;pagi hari langsung sarapan\nminum teh dan makan roti kelapa\ndari semua mata pelajaran\nhanya olahraga yang aku suka;Pantun Nasihat;Pantun Nasihat
4478;pagi hari makan bubur\nbadan lelah setelah lembur\nhidup di dunia jangan takabur\nagar tak menyesal di alam kubur;Pantun Nasihat;Pantun Nasihat
4479;Pagi hari makan bubur\nBubur hangat diberi ayam\nKatanya ingin hidup teratur\nBangun siang tiap malam;Pantun Nasihat;Pantun Nasihat
4480;Pagi hari makan ketan\nKetan hangat di atas papan\nSudah diet katanya tahan\nLihat gorengan langsung khilaf kawan;Pantun Nasihat;Pantun Hiburan
4484;pagi hari melihat Mentari\ncahaya hangat menyapa bumi\nilmu sejati membentuk Nurani\nmenjadi insan berbudi dan berani;Pantun Nasihat;Pantun Nasihat
4485;Pagi hari melihat mentari\nCahaya hangat menyapa bumi\nJika ingin hidup berarti\nBerbuat baik setiap hari;Pantun Nasihat;Pantun Nasihat
4486;Pagi hari melihat mentari\nCahaya hangat menyentuh bumi\nJika ingin hidup berarti\nIsi waktu dengan prestasi;Pantun Nasihat;Pantun Nasihat
4487;Pagi hari melihat mentari\nCahaya hangat menyentuh bumi\nJika ingin hidup berarti\nTebar manfaat setiap hari;Pantun Nasihat;Pantun Nasihat
4488;pagi hari memakan laksa\nlauknya dari pepes belida\njadi anak jangan durhaka\nsupaya hidup selalu bahagia;Pantun Nasihat;Pantun Sukacita
4489;Pagi hari membaca koran\nBerita datang silih bergantian\nSaring informasi dengan kebijakan\nAgar terhindar dari kesalahan;Pantun Nasihat;Pantun Nasihat
4490;Pagi hari membawa kendi\nKendi tanah berisi air\nJika ingin kuatkan diri\nJangan mudah merasa khawatir;Pantun Nasihat;Pantun Nasihat
4491;Pagi hari membawa payung\nPayung dibuka saat hujan\nJika ingin langkah tak bingung\nSusun rencana masa depan;Pantun Nasihat;Pantun Nasihat
4492;Pagi hari membawa payung\nPayung kecil menahan hujan\nJika ingin kuat menanggung\nHadapi masalah dengan kesabaran;Pantun Nasihat;Pantun Nasihat
4493;Pagi hari membeli gula\nGula merah dibuat sirup\nJika ingin hidup mulia\nBerbuat baik sepanjang hidup;Pantun Nasihat;Pantun Nasihat
4494;Pagi hari membeli jamu\nJamu pahit banyak khasiat\nJika ingin dihormati selalu\nBersikap sopan penuh hormat;Pantun Nasihat;Pantun Nasihat
4495;Pagi hari membeli ketan\nKetan manis dibungkus daun\nJika ingin dihormati teman\nJadilah pribadi santun;Pantun Nasihat;Pantun Nasihat
4496;Pagi hari membeli madu\nMadu manis dari lebah\nJika ingin hidup bersatu\nSaling peduli jangan lelah;Pantun Nasihat;Pantun Nasihat
4498;Pagi hari membeli susu\nSusu hangat terasa syahdu\nJika ingin jadi maju\nDisiplin waktu sejak dulu;Pantun Nasihat;Pantun Nasihat
4499;Pagi hari membeli talenan\nTalenan kayu kuat sekali\nJika ingin sukses berteman\nJaga jujur dalam diri;Pantun Nasihat;Pantun Nasihat
4500;pagi hari membuka toko\nsambil sarapan dengan bubur\nbegitu enak hidup menjomblo\nkemanamana tak ada yang atur;Pantun Nasihat;Pantun Nasihat
4501;Pagi hari memerah susu\nSusu segar disimpan kendi\nJika ingin hidup bersatu\nJaga ukhuwah sepenuh hati;Pantun Nasihat;Pantun Nasihat
4502;Pagi hari memetik anggur\nAnggur manis berwarna ungu\nJika ingin masa depan makmur\nDisiplin diri jangan ragu;Pantun Nasihat;Pantun Nasihat
4503;Pagi hari memetik anggur\nAnggur ungu disimpan peti\nJika ingin hidup teratur\nAtur waktu dengan pasti;Pantun Nasihat;Pantun Nasihat
4504;Pagi hari memetik belimbing\nBelimbing jatuh ke tanah merah\nJika ingin hidup selalu bening\nJujurlah walau terasa susah;Pantun Nasihat;Pantun Nasihat
4505;Pagi hari memetik cempaka\nCempaka putih harum baunya\nJika hidup ingin bermakna\nJagalah sikap dan tutur katanya;Pantun Nasihat;Pantun Nasihat
4506;Pagi hari memetik cempaka\nHarumnya lembut menyapa rasa\nJika ingin hidup bermakna\nBerbuat baiklah sesama manusia;Pantun Nasihat;Pantun Nasihat
4507;Pagi hari memetik delima\nBurung kecil hinggap di bata\nJika ingin hidup bahagia\nJangan lupa hormat orang tua;Pantun Nasihat;Pantun Sukacita
4510;Pagi hari memetik delima\nDisimpan rapi di dalam peti\nIlmu dicari sepanjang usia\nAgar hidup penuh prestasi;Pantun Nasihat;Pantun Nasihat
4511;Pagi hari memetik duku\nDuku manis dibagi rata\nJika ingin hidup bersatu\nUtamakan adil pada sesama;Pantun Nasihat;Pantun Nasihat
4512;Pagi hari memetik jambu\nJambu merah rasanya segar\nJika hidup ingin selalu maju\nBelajarlah tanpa merasa pintar;Pantun Nasihat;Pantun Nasihat
4513;Pagi hari memetik jambu\nJambu ranum jatuh ke tanah\nJika ingin hidup tak ragu\nYakinlah pada langkah yang sah;Pantun Nasihat;Pantun Nasihat
4514;Pagi hari memetik lengkuas\nLengkuas segar di kebun lama\nJika ingin hidup terasa puas\nSyukuri nikmat setiap masa;Pantun Nasihat;Pantun Nasihat
4515;Pagi hari memetik mangga\nBurung kecil hinggap di pagar\nJika ingin hidup bahagia\nBersikap jujur dan sabar;Pantun Nasihat;Pantun Sukacita
4517;Pagi hari memetik markisa\nMarkisa matang rasa segar\nJika ingin hidup sentosa\nJangan mudah merasa gusar;Pantun Nasihat;Pantun Nasihat
4518;Pagi hari memetik melati\nMelati putih harum baunya\nJika ingin hidup lebih berarti\nJaga sikap dan lakunya;Pantun Nasihat;Pantun Nasihat
4519;Pagi hari memetik melati\nMelati putih harum baunya\nJika ingin hidup penuh arti\nIsilah hari dengan karya nyata;Pantun Nasihat;Pantun Nasihat
4520;Pagi hari memetik melati\nMelati putih harum baunya\nKalau ingin dihormati\nJaga selalu sopan santunnya;Pantun Nasihat;Pantun Nasihat
4521;Pagi hari memetik nanas\nNanas manis berwarna kuning\nJika ingin hidupmu tuntas\nSelesaikan amanah tanpa berpaling;Pantun Nasihat;Pantun Nasihat
4522;Pagi hari memetik padi\nAngin lembut berhembus perlahan\nMari perbaiki diri sendiri\nAgar hidup penuh keberkahan;Pantun Nasihat;Pantun Nasihat
4523;Pagi hari memetik padi\nBurung kecil terbang tinggi\nRajin belajar sejak dini\nAgar sukses di kemudian hari;Pantun Nasihat;Pantun Nasihat
4524;Pagi hari memetik padi\nBurung kecil terbang tinggi\nRajin belajar setiap hari\nAgar hidup lebih berarti;Pantun Nasihat;Pantun Nasihat
4525;Pagi hari memetik pandan\nPandan wangi untuk masakan\nJika ingin hidup berkesan\nIsi hari dengan kebaikan;Pantun Nasihat;Pantun Nasihat
4528;Pagi hari memetik pepaya\nPepaya masak berwarna jingga\nJika ingin hidupmu mulia\nRendahkan hati buanglah sombongnya;Pantun Nasihat;Pantun Nasihat
4530;Pagi hari memetik pisang\nPisang masak berwarna kuning\nJika ingin hidup terus berkembang\nTerbuka pada kritik dan pembimbing;Pantun Nasihat;Pantun Nasihat
4531;Pagi hari memetik serai\nSerai wangi disimpan rapi\nJika ingin hidup damai\nJaga niat dalam hati;Pantun Nasihat;Pantun Nasihat
4532;Pagi hari memetik sirsak\nSirsak matang terasa manis\nJika ingin hidup tak rusak\nJauhi fitnah dan sikap sinis;Pantun Nasihat;Pantun Nasihat
4533;Pagi hari memetik teratai\nTeratai tumbuh di kolam jernih\nJika ingin hidup terasa damai\nPeliharalah hati tetap bersih;Pantun Nasihat;Pantun Nasihat
4534;Pagi hari memetik teratai\nTeratai tumbuh di kolam jernih\nJika ingin hidupmu damai\nJauhkan dengki dari hati bersih;Pantun Nasihat;Pantun Nasihat
4535;pagi hari memtik kenanga\nharumnya lembut terbawa angin\nilmu dan akhlak berjalan Bersama\nmembentuk insan berbudi dan yakin;Pantun Nasihat;Pantun Nasihat
4536;pagi hari menanak nasi\nnasi bekal orang di sawah\ncobalah terka pantunku ini\nakar di atas pucuk di bawah;Pantun Nasihat;Pantun Hiburan
4537;Pagi hari menanam bunga\nBunga indah di halaman rumah\nJika ingin hidup terjaga\nJauhi fitnah dan kata lemah;Pantun Nasihat;Pantun Nasihat
4538;Pagi hari menanam bunga\nBunga mawar warna merah\nJika ingin cinta terjaga\nJangan suka berkata salah;Pantun Nasihat;Pantun Kasih Sayang
4539;Pagi hari menanam padi\nAir jernih mengalir tenang\nRajin belajar setiap hari\nAgar masa depan gemilang;Pantun Nasihat;Pantun Nasihat
4540;Pagi hari menanam padi\nBenih tumbuh subur sekali\nPerbaiki diri setiap hari\nAgar masa depan berseri;Pantun Nasihat;Pantun Nasihat
4541;Pagi hari menanam padi\nPadi hijau tumbuh merata\nJika ingin dihormati\nJagalah tutur dalam berkata;Pantun Nasihat;Pantun Nasihat
4542;Pagi hari menanam padi\nSore hari menyiram bunga\nSiapa rajin dari dini\nMenuai hasil saat dewasa;Pantun Nasihat;Pantun Nasihat
4543;Pagi hari menanam talas\nTalas muda tumbuh subur\nJika ingin hidup tak malas\nBangun pagi dan bersyukur;Pantun Nasihat;Pantun Nasihat
4544;pagi hari menangkap udang\nmalang sekali jala terlilit\nseringkali meminjam uang\nsaat dipinjam sangatlah pelit;Pantun Nasihat;Pantun Nasihat
4545;Pagi hari menata kursi\nKursi kayu disusun rapi\nJika ingin hidup terpuji\nJaga sopan dalam diri;Pantun Nasihat;Pantun Nasihat
