no,id_data_asli,jenis_pantun,pantun_asli_lengkap,sampiran_asli,isi_input_model,model,setting,setting_label,sampiran_generated,gen_line_count,isi_line_count,r_score,a_score,clr,suku_baris_1,suku_baris_2,suku_baris_3,suku_baris_4,dev_total,semantic_bridge_score_llm_1_5,score_source
66,1275,Pantun kehidupan dan renungan,"bulan berkedip bintang datang
beli sarung di pasar pagi
begini nasib jadi pedagang
kadang untung kadang rugi","bulan berkedip bintang datang
beli sarung di pasar pagi","begini nasib jadi pedagang
kadang untung kadang rugi",Llama 3.1: 8B,zero_shot,Hasil Zero-shot,"Begini nasib jadi pedagang
Kadang untung kadang rugi",2,2,1,1.000000,1.000000,10,8,10,8,0,1,auto_clr_leakage
66,1275,Pantun kehidupan dan renungan,"bulan berkedip bintang datang
beli sarung di pasar pagi
begini nasib jadi pedagang
kadang untung kadang rugi","bulan berkedip bintang datang
beli sarung di pasar pagi","begini nasib jadi pedagang
kadang untung kadang rugi",Llama 3.1: 8B,few_shot,Hasil Few-shot,"Kadang-kadang berhasil, kadang-kadang gagal
Banyak cara untuk mendapatkan keberhasilan",2,2,0,0.623298,0.000000,13,15,10,8,4,,manual_pending
66,1275,Pantun kehidupan dan renungan,"bulan berkedip bintang datang
beli sarung di pasar pagi
begini nasib jadi pedagang
kadang untung kadang rugi","bulan berkedip bintang datang
beli sarung di pasar pagi","begini nasib jadi pedagang
kadang untung kadang rugi",Sailor2,zero_shot,Hasil Zero-shot,"Nasib pedagang, kadang untung rugi
Bijak mengatur, rezeki berlimpah",2,2,0,1.000000,0.833333,11,11,10,8,0,1,sample300_manual
66,1275,Pantun kehidupan dan renungan,"bulan berkedip bintang datang
beli sarung di pasar pagi
begini nasib jadi pedagang
kadang untung kadang rugi","bulan berkedip bintang datang
beli sarung di pasar pagi","begini nasib jadi pedagang
kadang untung kadang rugi",Sailor2,few_shot,Hasil Few-shot,"Daun kering berjatuhan di musim gugur,
Perjalanan hidup punya pasang surut.",2,2,0,0.852344,0.000000,13,12,10,8,1,,manual_pending
66,1275,Pantun kehidupan dan renungan,"bulan berkedip bintang datang
beli sarung di pasar pagi
begini nasib jadi pedagang
kadang untung kadang rugi","bulan berkedip bintang datang
beli sarung di pasar pagi","begini nasib jadi pedagang
kadang untung kadang rugi",DeepSeek-R1,zero_shot,Hasil Zero-shot,"Beginilah nasib seorang pedagang
Tidak selamanya peruntungan membudikannya",2,2,0,0.674969,0.333333,12,15,10,8,3,1,sample300_manual
66,1275,Pantun kehidupan dan renungan,"bulan berkedip bintang datang
beli sarung di pasar pagi
begini nasib jadi pedagang
kadang untung kadang rugi","bulan berkedip bintang datang
beli sarung di pasar pagi","begini nasib jadi pedagang
kadang untung kadang rugi",DeepSeek-R1,few_shot,Hasil Few-shot,"Pedagang yang sabar dan tekun
Hidup sejahtera meski rugi",2,2,0,1.000000,0.333333,9,10,10,8,0,1,auto_clr_leakage
67,3196,Pantun kehidupan dan renungan,"Ke kebun pagi membawa keranjang
Keranjang rotan diisi mangga
Jika hidup terasa panjang
Gunakan waktu untuk berkarya","Ke kebun pagi membawa keranjang
Keranjang rotan diisi mangga","Jika hidup terasa panjang
Gunakan waktu untuk berkarya",Chat-GPT,zero_shot,Hasil Zero-shot,"Jika mendaki bukit panjang
Embun pagi menyubur karya",2,2,1,1.000000,0.285714,9,9,9,10,0,1,auto_clr_leakage
67,3196,Pantun kehidupan dan renungan,"Ke kebun pagi membawa keranjang
Keranjang rotan diisi mangga
Jika hidup terasa panjang
Gunakan waktu untuk berkarya","Ke kebun pagi membawa keranjang
Keranjang rotan diisi mangga","Jika hidup terasa panjang
Gunakan waktu untuk berkarya",Chat-GPT,few_shot,Hasil Few-shot,"Jika petang langit terbentang
Petik kenanga untuk berkarya",2,2,1,1.000000,0.285714,9,10,9,10,0,1,sample300_manual
67,3196,Pantun kehidupan dan renungan,"Ke kebun pagi membawa keranjang
Keranjang rotan diisi mangga
Jika hidup terasa panjang
Gunakan waktu untuk berkarya","Ke kebun pagi membawa keranjang
Keranjang rotan diisi mangga","Jika hidup terasa panjang
Gunakan waktu untuk berkarya",Gemini,zero_shot,Hasil Zero-shot,"Anak nelayan membawa keranjang,
Indah nian pemandangannya.",2,2,1,1.000000,0.000000,11,9,9,10,0,,manual_pending
67,3196,Pantun kehidupan dan renungan,"Ke kebun pagi membawa keranjang
Keranjang rotan diisi mangga
Jika hidup terasa panjang
Gunakan waktu untuk berkarya","Ke kebun pagi membawa keranjang
Keranjang rotan diisi mangga","Jika hidup terasa panjang
Gunakan waktu untuk berkarya",Gemini,few_shot,Hasil Few-shot,"Kayu cendana dipotong pajang
Dibawa pulang ke dalam daya",2,2,1,1.000000,0.000000,10,10,9,10,0,2,sample300_manual
67,3196,Pantun kehidupan dan renungan,"Ke kebun pagi membawa keranjang
Keranjang rotan diisi mangga
Jika hidup terasa panjang
Gunakan waktu untuk berkarya","Ke kebun pagi membawa keranjang
Keranjang rotan diisi mangga","Jika hidup terasa panjang
Gunakan waktu untuk berkarya",Claude,zero_shot,Hasil Zero-shot,"Burung layang-layang terbang melayang
Singgah sejenak mencari kata",2,2,1,1.000000,0.000000,11,10,9,10,0,,manual_pending
67,3196,Pantun kehidupan dan renungan,"Ke kebun pagi membawa keranjang
Keranjang rotan diisi mangga
Jika hidup terasa panjang
Gunakan waktu untuk berkarya","Ke kebun pagi membawa keranjang
Keranjang rotan diisi mangga","Jika hidup terasa panjang
Gunakan waktu untuk berkarya",Claude,few_shot,Hasil Few-shot,"Kacang panjang tumbuh di ladang
Ramai orang di hari raya",2,2,1,1.000000,0.142857,9,9,9,10,0,1,sample300_manual
67,3196,Pantun kehidupan dan renungan,"Ke kebun pagi membawa keranjang
Keranjang rotan diisi mangga
Jika hidup terasa panjang
Gunakan waktu untuk berkarya","Ke kebun pagi membawa keranjang
Keranjang rotan diisi mangga","Jika hidup terasa panjang
Gunakan waktu untuk berkarya",Llama 3.1: 8B,zero_shot,Hasil Zero-shot,"Jika hidup terasa panjang
Gunakan waktu untuk berkarya",2,2,1,1.000000,1.000000,9,10,9,10,0,1,auto_clr_leakage
67,3196,Pantun kehidupan dan renungan,"Ke kebun pagi membawa keranjang
Keranjang rotan diisi mangga
Jika hidup terasa panjang
Gunakan waktu untuk berkarya","Ke kebun pagi membawa keranjang
Keranjang rotan diisi mangga","Jika hidup terasa panjang
Gunakan waktu untuk berkarya",Llama 3.1: 8B,few_shot,Hasil Few-shot,"Menggunakan waktu dengan cerdas
Jika ingin hidup panjang dan bahagia",2,2,0,0.852344,0.571429,10,13,9,10,1,1,auto_clr_leakage
67,3196,Pantun kehidupan dan renungan,"Ke kebun pagi membawa keranjang
Keranjang rotan diisi mangga
Jika hidup terasa panjang
Gunakan waktu untuk berkarya","Ke kebun pagi membawa keranjang
Keranjang rotan diisi mangga","Jika hidup terasa panjang
Gunakan waktu untuk berkarya",Sailor2,zero_shot,Hasil Zero-shot,"Hidup panjang, berkarya setiap waktu
Waktu berharga, jangan disia",2,2,0,1.000000,0.571429,12,10,9,10,0,1,auto_clr_leakage
67,3196,Pantun kehidupan dan renungan,"Ke kebun pagi membawa keranjang
Keranjang rotan diisi mangga
Jika hidup terasa panjang
Gunakan waktu untuk berkarya","Ke kebun pagi membawa keranjang
Keranjang rotan diisi mangga","Jika hidup terasa panjang
Gunakan waktu untuk berkarya",Sailor2,few_shot,Hasil Few-shot,"Burung walet rajin membuat sarang,
Manfaatkan waktu dengan bijaksana dan giat.",2,2,0,0.674969,0.142857,11,15,9,10,3,1,sample300_manual
67,3196,Pantun kehidupan dan renungan,"Ke kebun pagi membawa keranjang
Keranjang rotan diisi mangga
Jika hidup terasa panjang
Gunakan waktu untuk berkarya","Ke kebun pagi membawa keranjang
Keranjang rotan diisi mangga","Jika hidup terasa panjang
Gunakan waktu untuk berkarya",DeepSeek-R1,zero_shot,Hasil Zero-shot,"Jika panjangnya hidup ini
Gunakanlah waktu untuk berprestasi",2,2,0,1.000000,0.428571,9,12,9,10,0,1,auto_clr_leakage
67,3196,Pantun kehidupan dan renungan,"Ke kebun pagi membawa keranjang
Keranjang rotan diisi mangga
Jika hidup terasa panjang
Gunakan waktu untuk berkarya","Ke kebun pagi membawa keranjang
Keranjang rotan diisi mangga","Jika hidup terasa panjang
Gunakan waktu untuk berkarya",DeepSeek-R1,few_shot,Hasil Few-shot,"Waktu panjang yang terasa lama
Jadikanlah ladang budi pekerti",2,2,0,1.000000,0.428571,10,11,9,10,0,1,auto_clr_leakage
68,3263,Pantun kehidupan dan renungan,"Ke pasar membeli beras
Tak lupa membeli kelapa
Hidup tenang jauh dari cemas
Jika ikhlas dalam segala upaya","Ke pasar membeli beras
Tak lupa membeli kelapa","Hidup tenang jauh dari cemas
Jika ikhlas dalam segala upaya",Chat-GPT,zero_shot,Hasil Zero-shot,"Hidup tenteram jauh dari cemas
Berserah diri dalam upaya",2,2,1,1.000000,0.500000,11,10,10,12,0,1,auto_clr_leakage
68,3263,Pantun kehidupan dan renungan,"Ke pasar membeli beras
Tak lupa membeli kelapa
Hidup tenang jauh dari cemas
Jika ikhlas dalam segala upaya","Ke pasar membeli beras
Tak lupa membeli kelapa","Hidup tenang jauh dari cemas
Jika ikhlas dalam segala upaya",Chat-GPT,few_shot,Hasil Few-shot,"Hidup damai di alam luas
Burung berkicau dalam rimba raya",2,2,1,1.000000,0.125000,9,11,10,12,0,1,auto_clr_leakage
68,3263,Pantun kehidupan dan renungan,"Ke pasar membeli beras
Tak lupa membeli kelapa
Hidup tenang jauh dari cemas
Jika ikhlas dalam segala upaya","Ke pasar membeli beras
Tak lupa membeli kelapa","Hidup tenang jauh dari cemas
Jika ikhlas dalam segala upaya",Gemini,zero_shot,Hasil Zero-shot,"Cincin murni terbuat dari emas,
Indah nian pemandangannya.",2,2,1,1.000000,0.000000,11,9,10,12,0,,manual_pending
68,3263,Pantun kehidupan dan renungan,"Ke pasar membeli beras
Tak lupa membeli kelapa
Hidup tenang jauh dari cemas
Jika ikhlas dalam segala upaya","Ke pasar membeli beras
Tak lupa membeli kelapa","Hidup tenang jauh dari cemas
Jika ikhlas dalam segala upaya",Gemini,few_shot,Hasil Few-shot,"Memetik buah di pohon emas
Sambil berjalan di atas raya",2,2,1,1.000000,0.000000,10,10,10,12,0,,manual_pending
68,3263,Pantun kehidupan dan renungan,"Ke pasar membeli beras
Tak lupa membeli kelapa
Hidup tenang jauh dari cemas
Jika ikhlas dalam segala upaya","Ke pasar membeli beras
Tak lupa membeli kelapa","Hidup tenang jauh dari cemas
Jika ikhlas dalam segala upaya",Claude,zero_shot,Hasil Zero-shot,"Pergi ke ladang menanam beras
Singgah sebentar di kedai kita",2,2,1,1.000000,0.000000,10,10,10,12,0,,manual_pending
68,3263,Pantun kehidupan dan renungan,"Ke pasar membeli beras
Tak lupa membeli kelapa
Hidup tenang jauh dari cemas
Jika ikhlas dalam segala upaya","Ke pasar membeli beras
Tak lupa membeli kelapa","Hidup tenang jauh dari cemas
Jika ikhlas dalam segala upaya",Claude,few_shot,Hasil Few-shot,"Intan berkilau bagaikan emas
Bulan bersinar penuh cahaya",2,2,1,1.000000,0.000000,10,10,10,12,0,,manual_pending
68,3263,Pantun kehidupan dan renungan,"Ke pasar membeli beras
Tak lupa membeli kelapa
Hidup tenang jauh dari cemas
Jika ikhlas dalam segala upaya","Ke pasar membeli beras
Tak lupa membeli kelapa","Hidup tenang jauh dari cemas
Jika ikhlas dalam segala upaya",Llama 3.1: 8B,zero_shot,Hasil Zero-shot,"Hidup tenang jauh dari cemas
Jika ikhlas dalam segala upaya",2,2,1,1.000000,1.000000,10,12,10,12,0,1,sample300_manual
68,3263,Pantun kehidupan dan renungan,"Ke pasar membeli beras
Tak lupa membeli kelapa
Hidup tenang jauh dari cemas
Jika ikhlas dalam segala upaya","Ke pasar membeli beras
Tak lupa membeli kelapa","Hidup tenang jauh dari cemas
Jika ikhlas dalam segala upaya",Llama 3.1: 8B,few_shot,Hasil Few-shot,"Hidup tenang dan tidak sedih
Ikut bersyukur atas nikmatnya",2,2,0,1.000000,0.250000,9,10,10,12,0,1,auto_clr_leakage
68,3263,Pantun kehidupan dan renungan,"Ke pasar membeli beras
Tak lupa membeli kelapa
Hidup tenang jauh dari cemas
Jika ikhlas dalam segala upaya","Ke pasar membeli beras
Tak lupa membeli kelapa","Hidup tenang jauh dari cemas
Jika ikhlas dalam segala upaya",Sailor2,zero_shot,Hasil Zero-shot,"Hidup tenang, jauh dari cemas
Ikhlas dalam upaya, damai jiwa",2,2,1,1.000000,0.750000,10,11,10,12,0,1,sample300_manual
68,3263,Pantun kehidupan dan renungan,"Ke pasar membeli beras
Tak lupa membeli kelapa
Hidup tenang jauh dari cemas
Jika ikhlas dalam segala upaya","Ke pasar membeli beras
Tak lupa membeli kelapa","Hidup tenang jauh dari cemas
Jika ikhlas dalam segala upaya",Sailor2,few_shot,Hasil Few-shot,"Laut yang tenang di tepi pantai,
Ikhlas dalam kerja menenangkan hati.",2,2,0,1.000000,0.250000,10,12,10,12,0,1,sample300_manual
68,3263,Pantun kehidupan dan renungan,"Ke pasar membeli beras
Tak lupa membeli kelapa
Hidup tenang jauh dari cemas
Jika ikhlas dalam segala upaya","Ke pasar membeli beras
Tak lupa membeli kelapa","Hidup tenang jauh dari cemas
Jika ikhlas dalam segala upaya",DeepSeek-R1,zero_shot,Hasil Zero-shot,"Diam-diam hidup pun tenang
Upayamu jujur agar berhasil",2,2,0,1.000000,0.250000,9,11,10,12,0,1,auto_clr_leakage
68,3263,Pantun kehidupan dan renungan,"Ke pasar membeli beras
Tak lupa membeli kelapa
Hidup tenang jauh dari cemas
Jika ikhlas dalam segala upaya","Ke pasar membeli beras
Tak lupa membeli kelapa","Hidup tenang jauh dari cemas
Jika ikhlas dalam segala upaya",DeepSeek-R1,few_shot,Hasil Few-shot,"Ikhlas dalam berbuat baik nian
Hidup tenang dan sejahtera",2,2,0,1.000000,0.375000,11,9,10,12,0,1,auto_clr_leakage
69,3326,Pantun kehidupan dan renungan,"Ke sawah pagi membawa ani-ani
Padi menguning tampak merata
Jika ingin hidup berarti
Hidupkan empati dalam jiwa","Ke sawah pagi membawa ani-ani
Padi menguning tampak merata","Jika ingin hidup berarti
Hidupkan empati dalam jiwa",Chat-GPT,zero_shot,Hasil Zero-shot,"Jika mendaki hidup berarti
Harum melati memenuhi jiwa",2,2,1,1.000000,0.571429,10,11,9,10,0,1,sample300_manual
69,3326,Pantun kehidupan dan renungan,"Ke sawah pagi membawa ani-ani
Padi menguning tampak merata
Jika ingin hidup berarti
Hidupkan empati dalam jiwa","Ke sawah pagi membawa ani-ani
Padi menguning tampak merata","Jika ingin hidup berarti
Hidupkan empati dalam jiwa",Chat-GPT,few_shot,Hasil Few-shot,"Jika melaut mencari rezeki
Bunga melati tumbuh di halaman jiwa",2,2,1,0.852344,0.285714,11,13,9,10,1,1,sample300_manual
69,3326,Pantun kehidupan dan renungan,"Ke sawah pagi membawa ani-ani
Padi menguning tampak merata
Jika ingin hidup berarti
Hidupkan empati dalam jiwa","Ke sawah pagi membawa ani-ani
Padi menguning tampak merata","Jika ingin hidup berarti
Hidupkan empati dalam jiwa",Gemini,zero_shot,Hasil Zero-shot,"Tumbuh indah bunga melati,
Berlayar jauh ke pulau Jawa.",2,2,1,1.000000,0.000000,9,10,9,10,0,,manual_pending
69,3326,Pantun kehidupan dan renungan,"Ke sawah pagi membawa ani-ani
Padi menguning tampak merata
Jika ingin hidup berarti
Hidupkan empati dalam jiwa","Ke sawah pagi membawa ani-ani
Padi menguning tampak merata","Jika ingin hidup berarti
Hidupkan empati dalam jiwa",Gemini,few_shot,Hasil Few-shot,"Bunga melati tumbuh di peti
Sangatlah indah dipandang jawa",2,2,1,1.000000,0.000000,10,10,9,10,0,,manual_pending
69,3326,Pantun kehidupan dan renungan,"Ke sawah pagi membawa ani-ani
Padi menguning tampak merata
Jika ingin hidup berarti
Hidupkan empati dalam jiwa","Ke sawah pagi membawa ani-ani
Padi menguning tampak merata","Jika ingin hidup berarti
Hidupkan empati dalam jiwa",Claude,zero_shot,Hasil Zero-shot,"Pergi ke pasar membeli nasi
Singgah sejenak melihat pesona",2,2,1,1.000000,0.000000,10,11,9,10,0,,manual_pending
69,3326,Pantun kehidupan dan renungan,"Ke sawah pagi membawa ani-ani
Padi menguning tampak merata
Jika ingin hidup berarti
Hidupkan empati dalam jiwa","Ke sawah pagi membawa ani-ani
Padi menguning tampak merata","Jika ingin hidup berarti
Hidupkan empati dalam jiwa",Claude,few_shot,Hasil Few-shot,"Hujan turun sudah pasti
Di puncak gunung bersemayam dewa",2,2,1,1.000000,0.000000,8,11,9,10,0,4,sample300_manual
69,3326,Pantun kehidupan dan renungan,"Ke sawah pagi membawa ani-ani
Padi menguning tampak merata
Jika ingin hidup berarti
Hidupkan empati dalam jiwa","Ke sawah pagi membawa ani-ani
Padi menguning tampak merata","Jika ingin hidup berarti
Hidupkan empati dalam jiwa",Llama 3.1: 8B,zero_shot,Hasil Zero-shot,"Jika ingin hidup berarti
Hidupkan empati dalam jiwa",2,2,1,1.000000,1.000000,9,10,9,10,0,1,auto_clr_leakage
69,3326,Pantun kehidupan dan renungan,"Ke sawah pagi membawa ani-ani
Padi menguning tampak merata
Jika ingin hidup berarti
Hidupkan empati dalam jiwa","Ke sawah pagi membawa ani-ani
Padi menguning tampak merata","Jika ingin hidup berarti
Hidupkan empati dalam jiwa",Llama 3.1: 8B,few_shot,Hasil Few-shot,"Menjadi orang yang peduli
Jika ingin hidup berarti",2,2,0,1.000000,0.571429,9,9,9,10,0,1,auto_clr_leakage
69,3326,Pantun kehidupan dan renungan,"Ke sawah pagi membawa ani-ani
Padi menguning tampak merata
Jika ingin hidup berarti
Hidupkan empati dalam jiwa","Ke sawah pagi membawa ani-ani
Padi menguning tampak merata","Jika ingin hidup berarti
Hidupkan empati dalam jiwa",Sailor2,zero_shot,Hasil Zero-shot,"Hidup berarti, hidupkan empati
Kasih sayang, penuh di hati",2,2,0,1.000000,0.571429,11,9,9,10,0,1,auto_clr_leakage
69,3326,Pantun kehidupan dan renungan,"Ke sawah pagi membawa ani-ani
Padi menguning tampak merata
Jika ingin hidup berarti
Hidupkan empati dalam jiwa","Ke sawah pagi membawa ani-ani
Padi menguning tampak merata","Jika ingin hidup berarti
Hidupkan empati dalam jiwa",Sailor2,few_shot,Hasil Few-shot,"Bunga kembang sepatu mekar indah,
Empati memperkaya kehidupan yang mulia.",2,2,0,0.674969,0.142857,11,15,9,10,3,1,auto_clr_leakage
69,3326,Pantun kehidupan dan renungan,"Ke sawah pagi membawa ani-ani
Padi menguning tampak merata
Jika ingin hidup berarti
Hidupkan empati dalam jiwa","Ke sawah pagi membawa ani-ani
Padi menguning tampak merata","Jika ingin hidup berarti
Hidupkan empati dalam jiwa",DeepSeek-R1,zero_shot,Hasil Zero-shot,"Untuk hidup ini membanggakan
Kembangkanlah empati dalam dirimu",2,2,0,1.000000,0.285714,10,12,9,10,0,1,auto_clr_leakage
69,3326,Pantun kehidupan dan renungan,"Ke sawah pagi membawa ani-ani
Padi menguning tampak merata
Jika ingin hidup berarti
Hidupkan empati dalam jiwa","Ke sawah pagi membawa ani-ani
Padi menguning tampak merata","Jika ingin hidup berarti
Hidupkan empati dalam jiwa",DeepSeek-R1,few_shot,Hasil Few-shot,"Hidup ini tidak sia-sia nian
Dengan empati dan kasih sayang",2,2,0,1.000000,0.285714,12,10,9,10,0,1,auto_clr_leakage
70,1466,Pantun kehidupan dan renungan,"Burung bangau berdiri diam
Menunggu ikan di tepian
Orang sabar dalam diam
Menunggu waktu kemenangan","Burung bangau berdiri diam
Menunggu ikan di tepian","Orang sabar dalam diam
Menunggu waktu kemenangan",Chat-GPT,zero_shot,Hasil Zero-shot,"Orang berdiam di tepi kolam
Menunggu senja membawa kemenangan",2,2,1,1.000000,0.500000,10,12,8,9,0,1,auto_clr_leakage
70,1466,Pantun kehidupan dan renungan,"Burung bangau berdiri diam
Menunggu ikan di tepian
Orang sabar dalam diam
Menunggu waktu kemenangan","Burung bangau berdiri diam
Menunggu ikan di tepian","Orang sabar dalam diam
Menunggu waktu kemenangan",Chat-GPT,few_shot,Hasil Few-shot,"Orang menanam pohon salam
Menunggu padi menguning kemudian",2,2,1,1.000000,0.333333,9,12,8,9,0,1,auto_clr_leakage
70,1466,Pantun kehidupan dan renungan,"Burung bangau berdiri diam
Menunggu ikan di tepian
Orang sabar dalam diam
Menunggu waktu kemenangan","Burung bangau berdiri diam
Menunggu ikan di tepian","Orang sabar dalam diam
Menunggu waktu kemenangan",Gemini,zero_shot,Hasil Zero-shot,"Bunga mawar disiram-siram,
Memetik buah di dalam ruangan.",2,2,1,1.000000,0.000000,9,11,8,9,0,,manual_pending
70,1466,Pantun kehidupan dan renungan,"Burung bangau berdiri diam
Menunggu ikan di tepian
Orang sabar dalam diam
Menunggu waktu kemenangan","Burung bangau berdiri diam
Menunggu ikan di tepian","Orang sabar dalam diam
Menunggu waktu kemenangan",Gemini,few_shot,Hasil Few-shot,"Layar terkembang di malam kelam
Singgah sebentar di dermaga ruangan",2,2,1,1.000000,0.000000,10,12,8,9,0,,manual_pending
70,1466,Pantun kehidupan dan renungan,"Burung bangau berdiri diam
Menunggu ikan di tepian
Orang sabar dalam diam
Menunggu waktu kemenangan","Burung bangau berdiri diam
Menunggu ikan di tepian","Orang sabar dalam diam
Menunggu waktu kemenangan",Claude,zero_shot,Hasil Zero-shot,"Ikan berenang di dalam kolam
Menanti masa datangnya bulan",2,2,1,1.000000,0.000000,10,10,8,9,0,,manual_pending
70,1466,Pantun kehidupan dan renungan,"Burung bangau berdiri diam
Menunggu ikan di tepian
Orang sabar dalam diam
Menunggu waktu kemenangan","Burung bangau berdiri diam
Menunggu ikan di tepian","Orang sabar dalam diam
Menunggu waktu kemenangan",Claude,few_shot,Hasil Few-shot,"Bulan bersinar di waktu malam
Anak-anak bermain di lapangan",2,2,1,1.000000,0.166667,10,11,8,9,0,4,sample300_manual
