no,id_data_asli,jenis_pantun,pantun_asli_lengkap,sampiran_asli,isi_input_model,model,setting,setting_label,sampiran_generated,gen_line_count,isi_line_count,r_score,a_score,clr,suku_baris_1,suku_baris_2,suku_baris_3,suku_baris_4,dev_total,semantic_bridge_score_llm_1_5,score_source,s_judge_norm,xrasa_final,bleu,rouge1_f,rouge2_f,rougeL_f,bertscore_p,bertscore_r,bertscore_f1
61,2906,Pantun bakti keluarga,"kalau angin bertiup di darat
ambillah jala turunkan sampan
kalau hidup hendak selamat
ayah dan bunda kita muliakan","kalau angin bertiup di darat
ambillah jala turunkan sampan","kalau hidup hendak selamat
ayah dan bunda kita muliakan",Claude,few_shot,Hasil Few-shot,"Buah rambutan rasanya nikmat
Kue lapis sudah disediakan",2,2,1,1.0,0.0,10,11,9,11,0,4,manual_queue_filled,0.75,0.875,0.0,0.0,0.0,0.0,0.6848981380462646,0.6759635210037231,0.6804015040397644
61,2906,Pantun bakti keluarga,"kalau angin bertiup di darat
ambillah jala turunkan sampan
kalau hidup hendak selamat
ayah dan bunda kita muliakan","kalau angin bertiup di darat
ambillah jala turunkan sampan","kalau hidup hendak selamat
ayah dan bunda kita muliakan",Llama 3.1: 8B,zero_shot,Hasil Zero-shot,"Kalau hidup hendak selamat
Ayah dan bunda kita muliakan",2,2,1,1.0,1.0,9,11,9,11,0,1,auto_clr_leakage,0.0,0.5,0.0,0.1111111111111111,0.0,0.1111111111111111,0.7064013481140137,0.6930718421936035,0.6996731162071228
61,2906,Pantun bakti keluarga,"kalau angin bertiup di darat
ambillah jala turunkan sampan
kalau hidup hendak selamat
ayah dan bunda kita muliakan","kalau angin bertiup di darat
ambillah jala turunkan sampan","kalau hidup hendak selamat
ayah dan bunda kita muliakan",Llama 3.1: 8B,few_shot,Hasil Few-shot,"Mengikuti jalan yang benar
Bakti kepada orang tua",2,2,0,1.0,0.0,9,9,9,11,0,1,manual_queue_filled,0.0,0.0,0.0,0.0,0.0,0.0,0.694530725479126,0.6656989455223083,0.6798092722892761
61,2906,Pantun bakti keluarga,"kalau angin bertiup di darat
ambillah jala turunkan sampan
kalau hidup hendak selamat
ayah dan bunda kita muliakan","kalau angin bertiup di darat
ambillah jala turunkan sampan","kalau hidup hendak selamat
ayah dan bunda kita muliakan",Sailor2,zero_shot,Hasil Zero-shot,"Hidup selamat, muliakan ayah dan bunda
Kasih mereka, tiang kehidupan",2,2,0,0.748293,0.714286,14,11,9,11,2,1,sample300_manual,0.0,0.0,0.0,0.0,0.0,0.0,0.6624805927276611,0.6597785949707031,0.6611268520355225
61,2906,Pantun bakti keluarga,"kalau angin bertiup di darat
ambillah jala turunkan sampan
kalau hidup hendak selamat
ayah dan bunda kita muliakan","kalau angin bertiup di darat
ambillah jala turunkan sampan","kalau hidup hendak selamat
ayah dan bunda kita muliakan",Sailor2,few_shot,Hasil Few-shot,"Bunga teratai indah di kolam,
Muliakan ibu bapa jalan kebahagiaan.",2,2,0,0.623298,0.142857,10,16,9,11,4,1,auto_clr_leakage,0.0,0.0,0.021105340631872645,0.10526315789473685,0.0,0.10526315789473685,0.6886956691741943,0.6817635297775269,0.6852120757102966
61,2906,Pantun bakti keluarga,"kalau angin bertiup di darat
ambillah jala turunkan sampan
kalau hidup hendak selamat
ayah dan bunda kita muliakan","kalau angin bertiup di darat
ambillah jala turunkan sampan","kalau hidup hendak selamat
ayah dan bunda kita muliakan",DeepSeek-R1,zero_shot,Hasil Zero-shot,"Hidup ini akan panjang
Mulialah budi dan cintamu",2,2,0,1.0,0.142857,8,10,9,11,0,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6582924127578735,0.6580414772033691,0.6581668853759766
61,2906,Pantun bakti keluarga,"kalau angin bertiup di darat
ambillah jala turunkan sampan
kalau hidup hendak selamat
ayah dan bunda kita muliakan","kalau angin bertiup di darat
ambillah jala turunkan sampan","kalau hidup hendak selamat
ayah dan bunda kita muliakan",DeepSeek-R1,few_shot,Hasil Few-shot,"Ayah bunda yang selalu sayang
Kita hormati dengan sepenuh jiwa",2,2,0,1.0,0.285714,10,12,9,11,0,1,sample300_manual,0.0,0.0,0.0,0.0,0.0,0.0,0.6833443641662598,0.6749212741851807,0.6791066527366638
62,2305,Pantun bakti keluarga,"Harum kemboja mewangi di Jawa
Tumbuh segar di pohon tualang
Kasih dan cinta tersemat di jiwa
Erat ukhuwah keluarga gemilang","Harum kemboja mewangi di Jawa
Tumbuh segar di pohon tualang","Kasih dan cinta tersemat di jiwa
Erat ukhuwah keluarga gemilang",Chat-GPT,zero_shot,Hasil Zero-shot,"Kasih kenanga tersemat di jiwa
Harum melati di laman gemilang",2,2,1,1.0,0.5,11,11,11,12,0,1,auto_clr_leakage,0.0,0.5,0.02777619034011792,0.3,0.0,0.20000000000000004,0.7211785316467285,0.7130197286605835,0.7170759439468384
62,2305,Pantun bakti keluarga,"Harum kemboja mewangi di Jawa
Tumbuh segar di pohon tualang
Kasih dan cinta tersemat di jiwa
Erat ukhuwah keluarga gemilang","Harum kemboja mewangi di Jawa
Tumbuh segar di pohon tualang","Kasih dan cinta tersemat di jiwa
Erat ukhuwah keluarga gemilang",Chat-GPT,few_shot,Hasil Few-shot,"Mentari senja menyinari desa
Burung terbang pulang gemilang",2,2,1,1.0,0.125,11,9,11,12,0,1,auto_clr_leakage,0.0,0.5,0.0,0.0,0.0,0.0,0.6656331419944763,0.6574920415878296,0.6615375876426697
62,2305,Pantun bakti keluarga,"Harum kemboja mewangi di Jawa
Tumbuh segar di pohon tualang
Kasih dan cinta tersemat di jiwa
Erat ukhuwah keluarga gemilang","Harum kemboja mewangi di Jawa
Tumbuh segar di pohon tualang","Kasih dan cinta tersemat di jiwa
Erat ukhuwah keluarga gemilang",Gemini,zero_shot,Hasil Zero-shot,"Berlayar jauh ke pulau Jawa,
Burung elang terbang melayang.",2,2,1,1.0,0.0,10,9,11,12,0,4,sample300_manual,0.75,0.875,0.0,0.10526315789473685,0.0,0.10526315789473685,0.6930320262908936,0.673404335975647,0.6830772161483765
62,2305,Pantun bakti keluarga,"Harum kemboja mewangi di Jawa
Tumbuh segar di pohon tualang
Kasih dan cinta tersemat di jiwa
Erat ukhuwah keluarga gemilang","Harum kemboja mewangi di Jawa
Tumbuh segar di pohon tualang","Kasih dan cinta tersemat di jiwa
Erat ukhuwah keluarga gemilang",Gemini,few_shot,Hasil Few-shot,"Terbang melayang si burung jawa
Hinggap di ranting pohon mualang",2,2,1,1.0,0.0,10,10,11,12,0,5,sample300_manual,1.0,1.0,0.025098621243978974,0.3,0.0,0.3,0.757372260093689,0.7450905442237854,0.7511811852455139
62,2305,Pantun bakti keluarga,"Harum kemboja mewangi di Jawa
Tumbuh segar di pohon tualang
Kasih dan cinta tersemat di jiwa
Erat ukhuwah keluarga gemilang","Harum kemboja mewangi di Jawa
Tumbuh segar di pohon tualang","Kasih dan cinta tersemat di jiwa
Erat ukhuwah keluarga gemilang",Claude,zero_shot,Hasil Zero-shot,"Burung camar terbang di angkasa
Singgah sejenak di kampung seberang",2,2,1,1.0,0.0,10,11,11,12,0,3,manual_queue_filled,0.5,0.75,0.025098621243978974,0.20000000000000004,0.0,0.20000000000000004,0.7455108761787415,0.7290942668914795,0.7372112274169922
62,2305,Pantun bakti keluarga,"Harum kemboja mewangi di Jawa
Tumbuh segar di pohon tualang
Kasih dan cinta tersemat di jiwa
Erat ukhuwah keluarga gemilang","Harum kemboja mewangi di Jawa
Tumbuh segar di pohon tualang","Kasih dan cinta tersemat di jiwa
Erat ukhuwah keluarga gemilang",Claude,few_shot,Hasil Few-shot,"Di candi tua bersemayam dewa
Bintang bertabur sinar cemerlang",2,2,1,1.0,0.0,11,10,11,12,0,4,manual_queue_filled,0.75,0.875,0.0,0.10526315789473685,0.0,0.10526315789473685,0.6511898636817932,0.6613979339599609,0.656254231929779
62,2305,Pantun bakti keluarga,"Harum kemboja mewangi di Jawa
Tumbuh segar di pohon tualang
Kasih dan cinta tersemat di jiwa
Erat ukhuwah keluarga gemilang","Harum kemboja mewangi di Jawa
Tumbuh segar di pohon tualang","Kasih dan cinta tersemat di jiwa
Erat ukhuwah keluarga gemilang",Llama 3.1: 8B,zero_shot,Hasil Zero-shot,"Kasih dan cinta tersemat di jiwa
Erat ukhuwah keluarga gemilang",2,2,1,1.0,1.0,11,12,11,12,0,1,sample300_manual,0.0,0.5,0.021105340631872645,0.10000000000000002,0.0,0.10000000000000002,0.6946215629577637,0.7039574384689331,0.6992583274841309
62,2305,Pantun bakti keluarga,"Harum kemboja mewangi di Jawa
Tumbuh segar di pohon tualang
Kasih dan cinta tersemat di jiwa
Erat ukhuwah keluarga gemilang","Harum kemboja mewangi di Jawa
Tumbuh segar di pohon tualang","Kasih dan cinta tersemat di jiwa
Erat ukhuwah keluarga gemilang",Llama 3.1: 8B,few_shot,Hasil Few-shot,"Menyayangi dengan tulus
Hidup di dunia ini mulus",2,2,0,1.0,0.0,8,10,11,12,0,2,manual_queue_filled,0.25,0.125,0.02163211878762423,0.11111111111111112,0.0,0.11111111111111112,0.7066277861595154,0.6943117380142212,0.7004156708717346
62,2305,Pantun bakti keluarga,"Harum kemboja mewangi di Jawa
Tumbuh segar di pohon tualang
Kasih dan cinta tersemat di jiwa
Erat ukhuwah keluarga gemilang","Harum kemboja mewangi di Jawa
Tumbuh segar di pohon tualang","Kasih dan cinta tersemat di jiwa
Erat ukhuwah keluarga gemilang",Sailor2,zero_shot,Hasil Zero-shot,"Kasih dan cinta, jiwa terikat
Ukhuwah keluarga, gemilang berseri",2,2,0,0.852344,0.75,10,13,11,12,1,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6853171586990356,0.6799748539924622,0.6826355457305908
62,2305,Pantun bakti keluarga,"Harum kemboja mewangi di Jawa
Tumbuh segar di pohon tualang
Kasih dan cinta tersemat di jiwa
Erat ukhuwah keluarga gemilang","Harum kemboja mewangi di Jawa
Tumbuh segar di pohon tualang","Kasih dan cinta tersemat di jiwa
Erat ukhuwah keluarga gemilang",Sailor2,few_shot,Hasil Few-shot,"Bintang-bintang bersinar di langit malam,
Ikatan kasih keluarga penuh kecemerlangan.",2,2,0,0.623298,0.25,12,16,11,12,4,1,auto_clr_leakage,0.0,0.0,0.021105340631872645,0.09523809523809525,0.0,0.09523809523809525,0.671893298625946,0.6734051704406738,0.6726483702659607
62,2305,Pantun bakti keluarga,"Harum kemboja mewangi di Jawa
Tumbuh segar di pohon tualang
Kasih dan cinta tersemat di jiwa
Erat ukhuwah keluarga gemilang","Harum kemboja mewangi di Jawa
Tumbuh segar di pohon tualang","Kasih dan cinta tersemat di jiwa
Erat ukhuwah keluarga gemilang",DeepSeek-R1,zero_shot,Hasil Zero-shot,"Semangat dan jiwa yang tinggi
Kekeluargaan akan kau raih",2,2,0,1.0,0.125,9,11,11,12,0,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6733068227767944,0.6692560911178589,0.6712753176689148
62,2305,Pantun bakti keluarga,"Harum kemboja mewangi di Jawa
Tumbuh segar di pohon tualang
Kasih dan cinta tersemat di jiwa
Erat ukhuwah keluarga gemilang","Harum kemboja mewangi di Jawa
Tumbuh segar di pohon tualang","Kasih dan cinta tersemat di jiwa
Erat ukhuwah keluarga gemilang",DeepSeek-R1,few_shot,Hasil Few-shot,"Cinta dan kasih yang tulus nian
Menjalin ukhuwah dalam keluarga",2,2,0,1.0,0.5,10,12,11,12,0,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6591689586639404,0.6641879081726074,0.6616689562797546
63,1505,Pantun kehidupan dan renungan,"Burung camar terbang rendah
Menyambar ikan di laut biru
Harta dunia jangan bermegah
Budi dan amal penentu mutu","Burung camar terbang rendah
Menyambar ikan di laut biru","Harta dunia jangan bermegah
Budi dan amal penentu mutu",Chat-GPT,zero_shot,Hasil Zero-shot,"Harta pusaka jangan bermegah
Bunga cempaka penawar mutu",2,2,1,1.0,0.5,10,10,10,10,0,1,auto_clr_leakage,0.0,0.5,0.0,0.0,0.0,0.0,0.6744870543479919,0.6902329921722412,0.6822691559791565
63,1505,Pantun kehidupan dan renungan,"Burung camar terbang rendah
Menyambar ikan di laut biru
Harta dunia jangan bermegah
Budi dan amal penentu mutu","Burung camar terbang rendah
Menyambar ikan di laut biru","Harta dunia jangan bermegah
Budi dan amal penentu mutu",Chat-GPT,few_shot,Hasil Few-shot,"Bunga indah jangan bermegah
Rotan dianyam bermutu halus",2,2,0,1.0,0.25,9,10,10,10,0,1,sample300_manual,0.0,0.0,0.0,0.0,0.0,0.0,0.6381986141204834,0.6568930149078369,0.6474109292030334
63,1505,Pantun kehidupan dan renungan,"Burung camar terbang rendah
Menyambar ikan di laut biru
Harta dunia jangan bermegah
Budi dan amal penentu mutu","Burung camar terbang rendah
Menyambar ikan di laut biru","Harta dunia jangan bermegah
Budi dan amal penentu mutu",Gemini,zero_shot,Hasil Zero-shot,"Pohon rimbun di tepi sanggah,
Mengasah pisau di atas batu.",2,2,1,1.0,0.0,9,10,10,10,0,5,sample300_manual,1.0,1.0,0.021105340631872645,0.10526315789473685,0.0,0.10526315789473685,0.7118666172027588,0.722695529460907,0.7172401547431946
63,1505,Pantun kehidupan dan renungan,"Burung camar terbang rendah
Menyambar ikan di laut biru
Harta dunia jangan bermegah
Budi dan amal penentu mutu","Burung camar terbang rendah
Menyambar ikan di laut biru","Harta dunia jangan bermegah
Budi dan amal penentu mutu",Gemini,few_shot,Hasil Few-shot,"Tinggi menjulang pohongahah
Ranting patah menjadi satu",2,2,1,1.0,0.0,9,9,10,10,0,2,manual_queue_filled,0.25,0.625,0.0,0.0,0.0,0.0,0.6768818497657776,0.6805573105812073,0.6787145733833313
63,1505,Pantun kehidupan dan renungan,"Burung camar terbang rendah
Menyambar ikan di laut biru
Harta dunia jangan bermegah
Budi dan amal penentu mutu","Burung camar terbang rendah
Menyambar ikan di laut biru","Harta dunia jangan bermegah
Budi dan amal penentu mutu",Claude,zero_shot,Hasil Zero-shot,"Pergi ke pasar membeli buah
Singgah sebentar minum jamu",2,2,1,1.0,0.0,10,9,10,10,0,2,manual_queue_filled,0.25,0.625,0.0,0.0,0.0,0.0,0.6682855486869812,0.676819920539856,0.6725257039070129
63,1505,Pantun kehidupan dan renungan,"Burung camar terbang rendah
Menyambar ikan di laut biru
Harta dunia jangan bermegah
Budi dan amal penentu mutu","Burung camar terbang rendah
Menyambar ikan di laut biru","Harta dunia jangan bermegah
Budi dan amal penentu mutu",Claude,few_shot,Hasil Few-shot,"Rumah gadang berdiri gagah
Di tepi sungai banyak batu",2,2,1,1.0,0.0,9,9,10,10,0,5,manual_queue_filled,1.0,1.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.7019739151000977,0.6931391954421997,0.697528600692749
63,1505,Pantun kehidupan dan renungan,"Burung camar terbang rendah
Menyambar ikan di laut biru
Harta dunia jangan bermegah
Budi dan amal penentu mutu","Burung camar terbang rendah
Menyambar ikan di laut biru","Harta dunia jangan bermegah
Budi dan amal penentu mutu",Llama 3.1: 8B,zero_shot,Hasil Zero-shot,"Harta dunia jangan bermegah
Budi dan amal penentu mutu",2,2,1,1.0,1.0,10,10,10,10,0,1,auto_clr_leakage,0.0,0.5,0.0,0.0,0.0,0.0,0.684192419052124,0.6822285652160645,0.6832091212272644
63,1505,Pantun kehidupan dan renungan,"Burung camar terbang rendah
Menyambar ikan di laut biru
Harta dunia jangan bermegah
Budi dan amal penentu mutu","Burung camar terbang rendah
Menyambar ikan di laut biru","Harta dunia jangan bermegah
Budi dan amal penentu mutu",Llama 3.1: 8B,few_shot,Hasil Few-shot,"Mengenal hak dan kewajiban
Jika ingin hidup bahagia",2,2,0,1.0,0.0,9,10,10,10,0,3,manual_queue_filled,0.5,0.25,0.0,0.0,0.0,0.0,0.6693068742752075,0.6787230372428894,0.6739820837974548
63,1505,Pantun kehidupan dan renungan,"Burung camar terbang rendah
Menyambar ikan di laut biru
Harta dunia jangan bermegah
Budi dan amal penentu mutu","Burung camar terbang rendah
Menyambar ikan di laut biru","Harta dunia jangan bermegah
Budi dan amal penentu mutu",Sailor2,zero_shot,Hasil Zero-shot,"Harta dunia, jangan bermegah
Budi dan amal, penentu mutu",2,2,1,1.0,1.0,10,10,10,10,0,1,auto_clr_leakage,0.0,0.5,0.0,0.0,0.0,0.0,0.6602405309677124,0.660530149936676,0.660385251045227
63,1505,Pantun kehidupan dan renungan,"Burung camar terbang rendah
Menyambar ikan di laut biru
Harta dunia jangan bermegah
Budi dan amal penentu mutu","Burung camar terbang rendah
Menyambar ikan di laut biru","Harta dunia jangan bermegah
Budi dan amal penentu mutu",Sailor2,few_shot,Hasil Few-shot,"Air terjun jernih di lereng gunung,
Amalan baik mengejar harta sejati.",2,2,0,0.852344,0.125,11,13,10,10,1,1,auto_clr_leakage,0.0,0.0,0.018850319022747353,0.09999999999999999,0.0,0.09999999999999999,0.6986801624298096,0.7050271034240723,0.70183926820755
63,1505,Pantun kehidupan dan renungan,"Burung camar terbang rendah
Menyambar ikan di laut biru
Harta dunia jangan bermegah
Budi dan amal penentu mutu","Burung camar terbang rendah
Menyambar ikan di laut biru","Harta dunia jangan bermegah
Budi dan amal penentu mutu",DeepSeek-R1,zero_shot,Hasil Zero-shot,"Janganlah sombong dunia ini
Amal budi yang baik akan menentukan",2,2,0,0.852344,0.375,10,13,10,10,1,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6619490385055542,0.6709399223327637,0.6664141416549683
63,1505,Pantun kehidupan dan renungan,"Burung camar terbang rendah
Menyambar ikan di laut biru
Harta dunia jangan bermegah
Budi dan amal penentu mutu","Burung camar terbang rendah
Menyambar ikan di laut biru","Harta dunia jangan bermegah
Budi dan amal penentu mutu",DeepSeek-R1,few_shot,Hasil Few-shot,"Harta dunia bukanlah kebahagiaan
Budi dan amal itulah kebahagiaan",2,2,0,0.623298,0.5,14,14,10,10,4,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6160649061203003,0.638920247554779,0.6272845268249512
64,1377,Pantun kehidupan dan renungan,"Bunga mawar merah berduri
Cantik mekar di taman desa
Jika hati bersih nurani
Hidup indah penuh rasa","Bunga mawar merah berduri
Cantik mekar di taman desa","Jika hati bersih nurani
Hidup indah penuh rasa",Chat-GPT,zero_shot,Hasil Zero-shot,"Jika embun bening nurani
Bunga kenanga semerbak rasa",2,2,1,1.0,0.375,9,10,9,8,0,1,auto_clr_leakage,0.0,0.5,0.024512401940754224,0.11764705882352941,0.0,0.11764705882352941,0.7217186689376831,0.7301930785179138,0.7259311676025391
64,1377,Pantun kehidupan dan renungan,"Bunga mawar merah berduri
Cantik mekar di taman desa
Jika hati bersih nurani
Hidup indah penuh rasa","Bunga mawar merah berduri
Cantik mekar di taman desa","Jika hati bersih nurani
Hidup indah penuh rasa",Chat-GPT,few_shot,Hasil Few-shot,"Jika pagi embun berseri
Harum melati penuh rasa",2,2,1,1.0,0.375,9,9,9,8,0,1,auto_clr_leakage,0.0,0.5,0.0,0.0,0.0,0.0,0.7401846647262573,0.7335206866264343,0.73683762550354
64,1377,Pantun kehidupan dan renungan,"Bunga mawar merah berduri
Cantik mekar di taman desa
Jika hati bersih nurani
Hidup indah penuh rasa","Bunga mawar merah berduri
Cantik mekar di taman desa","Jika hati bersih nurani
Hidup indah penuh rasa",Gemini,zero_shot,Hasil Zero-shot,"Memetik bunga di pagi hari,
Singgah sebentar di pondok desa.",2,2,1,1.0,0.0,10,10,9,8,0,3,manual_queue_filled,0.5,0.75,0.021105340631872645,0.3157894736842105,0.0,0.3157894736842105,0.7242846488952637,0.6939635276794434,0.7087999582290649
64,1377,Pantun kehidupan dan renungan,"Bunga mawar merah berduri
Cantik mekar di taman desa
Jika hati bersih nurani
Hidup indah penuh rasa","Bunga mawar merah berduri
Cantik mekar di taman desa","Jika hati bersih nurani
Hidup indah penuh rasa",Gemini,few_shot,Hasil Few-shot,"Manis rasanya buah kueni
Jatuh sebutir di atas rupa",2,2,1,1.0,0.0,10,10,9,8,0,2,manual_queue_filled,0.25,0.625,0.023980296761827107,0.1111111111111111,0.0,0.1111111111111111,0.7173887491226196,0.7181961536407471,0.7177922129631042
64,1377,Pantun kehidupan dan renungan,"Bunga mawar merah berduri
Cantik mekar di taman desa
Jika hati bersih nurani
Hidup indah penuh rasa","Bunga mawar merah berduri
Cantik mekar di taman desa","Jika hati bersih nurani
Hidup indah penuh rasa",Claude,zero_shot,Hasil Zero-shot,"Berjalan santai di tepi kali
Singgah sejenak melepas dahaga",2,2,1,1.0,0.0,10,11,9,8,0,3,manual_queue_filled,0.5,0.75,0.023980296761827107,0.1111111111111111,0.0,0.1111111111111111,0.6793993711471558,0.7015308141708374,0.6902877688407898
64,1377,Pantun kehidupan dan renungan,"Bunga mawar merah berduri
Cantik mekar di taman desa
Jika hati bersih nurani
Hidup indah penuh rasa","Bunga mawar merah berduri
Cantik mekar di taman desa","Jika hati bersih nurani
Hidup indah penuh rasa",Claude,few_shot,Hasil Few-shot,"Sawah ladang milik petani
Jalan setapak menuju desa",2,2,1,1.0,0.0,9,10,9,8,0,3,manual_queue_filled,0.5,0.75,0.024512401940754224,0.11764705882352941,0.0,0.11764705882352941,0.7279079556465149,0.7272903323173523,0.727599024772644
64,1377,Pantun kehidupan dan renungan,"Bunga mawar merah berduri
Cantik mekar di taman desa
Jika hati bersih nurani
Hidup indah penuh rasa","Bunga mawar merah berduri
Cantik mekar di taman desa","Jika hati bersih nurani
Hidup indah penuh rasa",Llama 3.1: 8B,zero_shot,Hasil Zero-shot,"Jika hati bersih nurani
Hidup indah penuh rasa",2,2,1,1.0,1.0,9,8,9,8,0,1,auto_clr_leakage,0.0,0.5,0.0,0.0,0.0,0.0,0.6931396722793579,0.6984360218048096,0.6957777738571167
64,1377,Pantun kehidupan dan renungan,"Bunga mawar merah berduri
Cantik mekar di taman desa
Jika hati bersih nurani
Hidup indah penuh rasa","Bunga mawar merah berduri
Cantik mekar di taman desa","Jika hati bersih nurani
Hidup indah penuh rasa",Llama 3.1: 8B,few_shot,Hasil Few-shot,"Melakukan kebaikan sebenarnya
Jangan mengingkari budi baiknya",2,2,0,1.0,0.0,11,10,9,8,0,1,manual_queue_filled,0.0,0.0,0.0,0.0,0.0,0.0,0.660892128944397,0.6625574827194214,0.6617237329483032
64,1377,Pantun kehidupan dan renungan,"Bunga mawar merah berduri
Cantik mekar di taman desa
Jika hati bersih nurani
Hidup indah penuh rasa","Bunga mawar merah berduri
Cantik mekar di taman desa","Jika hati bersih nurani
Hidup indah penuh rasa",Sailor2,zero_shot,Hasil Zero-shot,"Hati bersih, nurani terang
Hidup indah, penuh rasa",2,2,0,1.0,0.875,9,8,9,8,0,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6660847067832947,0.6742274761199951,0.6701313257217407
64,1377,Pantun kehidupan dan renungan,"Bunga mawar merah berduri
Cantik mekar di taman desa
Jika hati bersih nurani
Hidup indah penuh rasa","Bunga mawar merah berduri
Cantik mekar di taman desa","Jika hati bersih nurani
Hidup indah penuh rasa",Sailor2,few_shot,Hasil Few-shot,"Angin berdesir melalui dedaunan,
Nurani yang murni hidup bahagia.",2,2,0,1.0,0.25,12,12,9,8,0,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6592284440994263,0.6665397882461548,0.6628639698028564
